Name,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,User_Score,User_Count,Developer,Rating,Platform
LittleBigPlanet 2,2011,Platform,Sony Computer Entertainment,1830000.0,1050000.0,60000.0,460000.0,3390000.0,91,84.0,657.0,Media Molecule,E,PS3
LittleBigPlanet 3,2014,Platform,Sony Computer Entertainment,660000.0,930000.0,10000.0,310000.0,1910000.0,79,71.0,506.0,Sumo Digital,E,PS4
LittleBigPlanet Karting,2012,Action,Sony Computer Entertainment,420000.0,300000.0,10000.0,150000.0,870000.0,73,69.0,159.0,"Media Molecule, United Front Games",E,PS3
LittleBigPlanet PS Vita,2012,Platform,Sony Computer Entertainment,350000.0,610000.0,20000.0,270000.0,1250000.0,88,86.0,348.0,"Tarsier Studios, Double Eleven",E,PSV
Lizzie McGuire 2: Lizzie Diaries,2004,Action,Disney Interactive Studios,600000.0,220000.0,0.0,10000.0,830000.0,57,50.0,5.0,Artificial Mind and Movement,E,GBA
Lock On: Modern Air Combat,2003,Simulation,Ubisoft,0.0,30000.0,0.0,10000.0,30000.0,76,75.0,549.0,Eagle Dynamics,E,PC
Lock's Quest,2008,Strategy,THQ,80000.0,0.0,0.0,10000.0,90000.0,80,87.0,27.0,5TH Cell,E,DS
LocoRoco,2006,Platform,Sony Computer Entertainment,140000.0,40000.0,160000.0,30000.0,380000.0,83,87.0,89.0,SCE Japan Studio,E,PSP
LocoRoco 2,2008,Platform,Sony Computer Entertainment,210000.0,90000.0,10000.0,40000.0,350000.0,85,84.0,44.0,SCE Japan Studio,E,PSP
Lollipop Chainsaw,2012,Action,Warner Bros. Interactive Entertainment,310000.0,120000.0,20000.0,40000.0,480000.0,70,70.0,260.0,Grasshopper Manufacture,M,"X360,PS3"
Looney Tunes: Acme Arsenal,2007,Action,Warner Bros. Interactive Entertainment,60000.0,10000.0,0.0,10000.0,80000.0,40,68.0,13.0,Red Tribe,E10+,"X360,Wii,PS2"
Looney Tunes: Back in Action,2003,Platform,Warner Bros. Interactive Entertainment,130000.0,30000.0,0.0,0.0,170000.0,64,50.0,4.0,Warthog,E,"GC,PS2"
Looney Tunes: Sheep Raider,2001,Platform,Infogrames,70000.0,50000.0,0.0,10000.0,120000.0,72,88.0,25.0,Infogrames,E,PS
Lord of Arcana,2010,Role-Playing,Square Enix,70000.0,40000.0,170000.0,30000.0,320000.0,53,55.0,21.0,Access Games,M,PSP
Lord of Magna: Maiden Heaven,2014,Role-Playing,Marvelous Entertainment,0.0,0.0,60000.0,0.0,60000.0,68,78.0,36.0,Marvelous Inc.,T,3DS
Lords of the Fallen,2014,Role-Playing,Square Enix,100000.0,100000.0,0.0,20000.0,220000.0,71,67.0,166.0,"City Interactive, Deck 13",M,"XOne,PC,PS4"
Lost Dimension,2014,Role-Playing,Nippon Ichi Software,30000.0,10000.0,20000.0,20000.0,80000.0,72,83.0,35.0,FuRyu,T,"PSV,PS3"
Lost Horizon,2010,Adventure,Deep Silver,0.0,100000.0,0.0,20000.0,110000.0,77,79.0,27.0,Animation Arts,T,PC
Lost Kingdoms,2002,Role-Playing,Activision,100000.0,20000.0,40000.0,0.0,170000.0,72,80.0,15.0,From Software,T,GC
Lost Kingdoms II,2003,Role-Playing,Activision,40000.0,10000.0,0.0,0.0,60000.0,68,91.0,14.0,From Software,T,GC
Lost Magic,2006,Role-Playing,Ubisoft,90000.0,0.0,20000.0,10000.0,120000.0,68,82.0,32.0,Taito Corporation,E,DS
Lost Odyssey,2007,Role-Playing,Microsoft Game Studios,450000.0,260000.0,110000.0,80000.0,900000.0,78,83.0,432.0,Mistwalker,T,X360
Lost Planet 2,2010,Shooter,Capcom,0.0,20000.0,0.0,0.0,30000.0,63,63.0,87.0,Capcom,T,"PC,PS3"
Lost Planet 3,2013,Shooter,Capcom,70000.0,30000.0,10000.0,10000.0,120000.0,58,58.0,142.0,Spark Unlimited,T,"X360,PS3,PC"
Lost Planet: Extreme Condition,2008,Shooter,Capcom,310000.0,170000.0,70000.0,80000.0,640000.0,67,70.0,36.0,Capcom,T,"PS3,X360"
Lost in Blue,2005,Adventure,Konami Digital Entertainment,70000.0,20000.0,20000.0,10000.0,110000.0,69,78.0,21.0,Konami Computer Entertainment Hawaii,E10+,DS
Lost in Blue: Shipwrecked,2008,Adventure,Konami Digital Entertainment,70000.0,0.0,0.0,10000.0,80000.0,54,60.0,6.0,Hudson Soft,E10+,Wii
Lost in Shadow,2010,Platform,Konami Digital Entertainment,90000.0,0.0,10000.0,10000.0,120000.0,68,87.0,18.0,Hudson Soft,E10+,Wii
Lost: Via Domus,2008,Action,Ubisoft,190000.0,220000.0,0.0,90000.0,500000.0,54,69.0,28.0,Ubisoft Montreal,T,"PS3,X360,PC"
Lowrider,2002,Misc,Pacific Century Cyber Works,110000.0,90000.0,30000.0,30000.0,260000.0,46,84.0,11.0,Pacific Century Cyber Works,T,PS2
Lucha Libre AAA: Heroes del Ring,2010,Fighting,Konami Digital Entertainment,100000.0,0.0,0.0,10000.0,110000.0,54,71.0,10.0,Immersion Software & Graphics,T,"PS3,X360"
Lufia: Curse of the Sinistrals,2010,Role-Playing,Square Enix,110000.0,0.0,30000.0,10000.0,150000.0,80,80.0,13.0,Neverland,E10+,DS
Lufia: The Ruins of Lore,2002,Role-Playing,Taito,40000.0,10000.0,0.0,0.0,50000.0,76,83.0,8.0,Taito Corporation,E,GBA
Luigi's Mansion,2001,Action,Nintendo,2380000.0,670000.0,460000.0,100000.0,3600000.0,78,85.0,161.0,Nintendo,E,GC
Luigi's Mansion: Dark Moon,2013,Action,Nintendo,1800000.0,1390000.0,1110000.0,290000.0,4590000.0,86,84.0,458.0,Next Level Games,E,3DS
Lumines: Electronic Symphony,2012,Misc,Ubisoft,90000.0,90000.0,10000.0,40000.0,230000.0,83,78.0,85.0,Q Entertainment,E,PSV
Luminous Arc,2007,Role-Playing,Rising Star Games,160000.0,0.0,60000.0,10000.0,240000.0,70,70.0,24.0,"Image Epoch, Imageepoch",T,DS
Luminous Arc 2,2008,Role-Playing,Rising Star Games,200000.0,0.0,0.0,20000.0,220000.0,73,77.0,14.0,"Image Epoch, Imageepoch",T,DS
Lunar 2: Eternal Blue Complete,1999,Role-Playing,Kadokawa Shoten,190000.0,130000.0,0.0,20000.0,350000.0,86,89.0,37.0,Game Arts,T,PS
Lunar Knights,2006,Role-Playing,Konami Digital Entertainment,170000.0,10000.0,40000.0,10000.0,230000.0,82,78.0,25.0,Kojima Productions,E10+,DS
Lunar Legend,2002,Role-Playing,Media Rings,140000.0,50000.0,0.0,0.0,190000.0,79,78.0,8.0,Magic Rings,E,GBA
Lunar: Dragon Song,2005,Role-Playing,Rising Star Games,110000.0,0.0,0.0,10000.0,120000.0,59,62.0,17.0,"Game Arts, Japan Art Media (JAM)",E10+,DS
Lunar: Silver Star Harmony,2009,Role-Playing,GungHo,190000.0,0.0,30000.0,20000.0,240000.0,80,77.0,47.0,Game Arts,T,PSP
Lunar: Silver Star Story Complete,1998,Role-Playing,Kadokawa Shoten,270000.0,180000.0,60000.0,40000.0,550000.0,78,91.0,35.0,Game Arts,T,PS
Lux-Pain,2008,Adventure,Rising Star Games,40000.0,0.0,0.0,0.0,40000.0,48,62.0,18.0,Killaware,T,DS
MC Groovz Dance Craze,2004,Misc,Mad Catz,150000.0,40000.0,0.0,10000.0,200000.0,42,68.0,9.0,Mad Catz,E,GC
MDK2 Armageddon,2001,Shooter,Virgin Interactive,80000.0,70000.0,0.0,20000.0,170000.0,80,83.0,11.0,BioWare,T,PS2
MLB,2005,Sports,Sony Computer Entertainment,230000.0,0.0,0.0,20000.0,240000.0,80,79.0,18.0,989 Sports,E,PSP
MLB 06: The Show,2006,Sports,Sony Computer Entertainment,780000.0,30000.0,0.0,130000.0,940000.0,83,89.0,31.0,SCEA San Diego Studios,E,"PS2,PSP"
MLB 07: The Show,2007,Sports,Sony Computer Entertainment,260000.0,0.0,0.0,20000.0,280000.0,82,72.0,10.0,SCEA San Diego Studios,E,"PSP,PS2,PS3"
MLB 08: The Show,2008,Sports,Sony Computer Entertainment,300000.0,0.0,0.0,20000.0,330000.0,83,84.0,12.0,SCEA San Diego Studios,E,"PSP,PS2,PS3"
MLB 09: The Show,2009,Sports,Sony Computer Entertainment,660000.0,0.0,0.0,60000.0,720000.0,90,81.0,61.0,SCEA San Diego Studios,E,"PS3,PSP,PS2"
MLB 10: The Show,2010,Sports,Sony Computer Entertainment,190000.0,0.0,0.0,20000.0,210000.0,79,66.0,8.0,SCEA,E,"PSP,PS3"
MLB 11: The Show,2011,Sports,Sony Computer Entertainment,150000.0,0.0,0.0,20000.0,170000.0,77,60.0,5.0,SCEA San Diego Studios,E,"PSP,PS3"
MLB 12: The Show,2012,Sports,Sony Computer Entertainment,170000.0,0.0,0.0,20000.0,190000.0,76,78.0,42.0,SCEA San Diego Studios,E,"PSV,PS3"
MLB 13: The Show,2013,Sports,Sony Computer Entertainment,100000.0,0.0,0.0,20000.0,110000.0,75,75.0,21.0,SCEA San Diego Studios,E,"PSV,PS3"
MLB 14: The Show,2014,Sports,Sony Computer Entertainment America,80000.0,0.0,0.0,30000.0,110000.0,68,70.0,25.0,SCEA San Diego Studios,E,"PSV,PS3,PS4"
MLB 15: The Show,2015,Sports,Sony Computer Entertainment,680000.0,80000.0,0.0,170000.0,920000.0,80,78.0,190.0,SCEA San Diego Studios,E,PS4
MLB 16: The Show,2016,Action,Sony Computer Entertainment,720000.0,0.0,0.0,170000.0,890000.0,85,73.0,182.0,SCEA San Diego Studios,E,PS4
MLB 2002,2001,Sports,Sony Computer Entertainment,240000.0,160000.0,0.0,30000.0,430000.0,76,81.0,8.0,989 Sports,E,PS
MLB 2004,2003,Sports,Sony Computer Entertainment,320000.0,250000.0,0.0,80000.0,660000.0,61,79.0,9.0,989 Sports,E,PS2
MLB 2005,2004,Sports,Sony Computer Entertainment,440000.0,350000.0,0.0,120000.0,900000.0,78,76.0,9.0,989 Sports,E,PS2
MLB 2006,2005,Sports,Sony Computer Entertainment,330000.0,10000.0,0.0,50000.0,400000.0,81,90.0,21.0,989 Sports,E,PS2
MLB Front Office Manager,2009,Sports,Take-Two Interactive,70000.0,0.0,0.0,10000.0,80000.0,49,65.0,8.0,Blue Castle Games,E,"PS3,X360"
MLB Power Pros,2007,Sports,Konami Digital Entertainment,230000.0,0.0,40000.0,20000.0,290000.0,83,84.0,45.0,Konami,E,"Wii,PS2"
MLB Power Pros 2008,2008,Sports,Konami Digital Entertainment,110000.0,0.0,10000.0,10000.0,130000.0,79,87.0,21.0,Konami,E,"Wii,PS2"
MLB SlugFest 20-03,2002,Sports,Midway Games,110000.0,30000.0,0.0,0.0,150000.0,80,75.0,4.0,Gratuitous Games,E,"GC,XB"
MLB SlugFest 20-04,2003,Sports,Midway Games,260000.0,200000.0,0.0,70000.0,530000.0,78,83.0,8.0,Midway,E,PS2
MLB SlugFest 2006,2006,Sports,Midway Games,130000.0,100000.0,0.0,30000.0,260000.0,56,75.0,10.0,Blue Shift,E10+,PS2
MLB SlugFest Loaded,2004,Sports,Midway Games,140000.0,110000.0,0.0,40000.0,300000.0,77,95.0,4.0,Point of View,T,PS2
MTV Music Generator 2,2001,Misc,Codemasters,80000.0,60000.0,0.0,20000.0,150000.0,77,85.0,11.0,Jester Interactive,T,PS2
MTV Music Generator 3: This Is the Remix,2004,Misc,Codemasters,60000.0,20000.0,0.0,0.0,80000.0,79,54.0,10.0,Mix Max,T,"XB,PS2"
MTX Mototrax,2004,Racing,Activision,130000.0,100000.0,0.0,30000.0,260000.0,77,81.0,9.0,Left Field Productions,E,PS2
MVP 06 NCAA Baseball,2006,Sports,Electronic Arts,250000.0,70000.0,0.0,10000.0,340000.0,75,86.0,17.0,EA Canada,E,"XB,PS2"
MVP Baseball,2005,Sports,Electronic Arts,200000.0,0.0,0.0,20000.0,210000.0,67,77.0,16.0,EA Canada,E,PSP
MVP Baseball 2003,2003,Sports,Electronic Arts,510000.0,400000.0,0.0,130000.0,1040000.0,81,89.0,17.0,EA Sports,E,"PS2,XB"
MVP Baseball 2004,2004,Sports,Electronic Arts,1100000.0,60000.0,0.0,180000.0,1340000.0,90,86.0,51.0,EA Sports,E,"PS2,XB,GC"
MVP Baseball 2005,2005,Sports,Electronic Arts,250000.0,70000.0,0.0,10000.0,330000.0,88,87.0,16.0,EA Sports,E,"GC,PS2"
MX 2002 Featuring Ricky Carmichael,2001,Racing,THQ,270000.0,210000.0,0.0,70000.0,560000.0,76,83.0,9.0,Pacific Coast Power & Light,E,PS2
MX Unleashed,2004,Racing,THQ,940000.0,730000.0,0.0,250000.0,1920000.0,80,92.0,46.0,Rainbow Studios,E,"PS2,XB"
MX vs. ATV Reflex,2009,Racing,THQ,520000.0,140000.0,0.0,60000.0,720000.0,75,66.0,30.0,Rainbow Studios,E,"X360,PS3"
MX vs. ATV Supercross,2014,Racing,Nordic Games,20000.0,10000.0,0.0,0.0,30000.0,58,35.0,4.0,Nordic Games Publishing,E,"PS3,X360"
MX vs. ATV Supercross Encore,2015,Sports,Nordic Games,0.0,50000.0,0.0,10000.0,60000.0,42,41.0,9.0,Rainbow Studios,E,PS4
MX vs. ATV Unleashed,2005,Racing,THQ,320000.0,70000.0,0.0,10000.0,400000.0,80,83.0,13.0,Rainbow Studios,E,"XB,PS2"
MX vs. ATV Unleashed: On the Edge,2006,Racing,THQ,640000.0,0.0,0.0,50000.0,690000.0,68,81.0,7.0,Rainbow Studios,E,PSP
MX vs. ATV Untamed,2007,Racing,THQ,350000.0,60000.0,0.0,50000.0,460000.0,67,61.0,8.0,Rainbow Studios,E,"PS3,Wii,PS2,X360"
MX vs. ATV: Alive,2011,Racing,THQ,240000.0,150000.0,0.0,70000.0,460000.0,61,67.0,11.0,THQ Digital Studio Phoenix,E,"PS3,X360"
MXRider,2001,Racing,Atari,160000.0,130000.0,0.0,40000.0,340000.0,69,68.0,6.0,Paradigm Entertainment,E,PS2
Mace Griffin: Bounty Hunter,2003,Shooter,Electronic Arts,90000.0,70000.0,0.0,20000.0,190000.0,62,83.0,7.0,Warthog,M,"PS2,XB"
Mad Dash Racing,2001,Racing,Eidos Interactive,110000.0,30000.0,0.0,10000.0,150000.0,65,77.0,6.0,Crystal Dynamics,T,XB
Mad Dog McCree: Gunslinger Pack,2009,Shooter,Majesco Entertainment,70000.0,0.0,0.0,10000.0,80000.0,31,50.0,11.0,Digital Leisure Inc.,T,Wii
MadWorld,2009,Action,Sega,450000.0,230000.0,20000.0,70000.0,770000.0,81,86.0,176.0,PlatinumGames,M,Wii
Madagascar,2005,Platform,Activision,780000.0,450000.0,0.0,70000.0,1310000.0,69,74.0,25.0,Toys for Bob,E10+,PS2
Madagascar: Escape 2 Africa,2008,Action,Activision,120000.0,80000.0,0.0,30000.0,230000.0,58,68.0,4.0,Toys for Bob,E10+,"PS3,PC,PS2"
Madden NFL 06,2005,Sports,Electronic Arts,3980000.0,260000.0,10000.0,660000.0,4910000.0,88,80.0,121.0,EA Sports,E,"PS2,PSP,DS,GC,XB"
Madden NFL 07,2006,Sports,Electronic Arts,1660000.0,0.0,10000.0,130000.0,1800000.0,80,60.0,148.0,EA Tiburon,E,"X360,Wii,PS2,DS,GBA,GC,PS3,XB"
Madden NFL 08,2007,Sports,Electronic Arts,60000.0,20000.0,0.0,0.0,80000.0,75,70.0,7.0,EA Tiburon,E,"GC,Wii,PSP,X360,PS2,PS3,XB"
Madden NFL 09,2008,Sports,Electronic Arts,1560000.0,140000.0,0.0,180000.0,1880000.0,85,44.0,132.0,EA Tiburon,E,"PS3,PS2,X360,PSP"
Madden NFL 09 All-Play,2008,Sports,Electronic Arts,760000.0,10000.0,0.0,60000.0,830000.0,82,72.0,22.0,EA Tiburon,E,Wii
Madden NFL 10,2009,Sports,Electronic Arts,2520000.0,90000.0,0.0,220000.0,2830000.0,85,61.0,90.0,EA Tiburon,E,"X360,PS3,Wii"
Madden NFL 11,2010,Sports,Electronic Arts,2040000.0,150000.0,0.0,200000.0,2380000.0,83,61.0,68.0,EA Tiburon,E,"PS3,X360"
Madden NFL 12,2011,Sports,Electronic Arts,1930000.0,150000.0,0.0,170000.0,2250000.0,79,55.0,56.0,EA Tiburon,E,"PS3,X360"
Madden NFL 13,2012,Sports,Electronic Arts,2530000.0,150000.0,0.0,170000.0,2860000.0,81,58.0,179.0,EA Tiburon,E,"X360,PS3,PS3,WiiU,PSV"
Madden NFL 15,2014,Sports,Electronic Arts,1310000.0,90000.0,0.0,160000.0,1570000.0,80,64.0,138.0,EA Sports,E,"XOne,PS4"
Madden NFL 16,2015,Sports,Electronic Arts,2340000.0,300000.0,0.0,600000.0,3240000.0,83,59.0,180.0,EA Sports,E,"PS4,XOne"
Madden NFL 2001,2000,Sports,Electronic Arts,1580000.0,50000.0,0.0,40000.0,1670000.0,90,68.0,4.0,EA Sports,E,"PS,PS2"
Madden NFL 2002,2001,Sports,Electronic Arts,780000.0,530000.0,0.0,90000.0,1390000.0,88,80.0,7.0,EA Sports,E,"PS,PS2"
Madden NFL 2003,2002,Sports,Electronic Arts,670000.0,20000.0,0.0,30000.0,710000.0,92,83.0,16.0,EA Tiburon,E,"XB,GC,PS2"
Madden NFL 2004,2003,Sports,Electronic Arts,1020000.0,20000.0,0.0,50000.0,1090000.0,92,83.0,48.0,EA Tiburon,E,"XB,GBA,GC"
Madden NFL 2005,2004,Sports,Electronic Arts,4179999.9999999995,260000.0,10000.0,80000.0,4530000.0,91,79.0,78.0,EA Tiburon,E,"PS2,XB,GBA,DS"
Madden NFL 25,2013,Sports,Electronic Arts,630000.0,130000.0,0.0,150000.0,900000.0,74,52.0,118.0,EA Sports,E,"PS4,PS3,X360,XOne"
Madden NFL Football,2011,Sports,Electronic Arts,360000.0,10000.0,0.0,30000.0,390000.0,49,53.0,16.0,EA Tiburon,E,3DS
Mafia,2002,Action,Take-Two Interactive,0.0,40000.0,0.0,10000.0,40000.0,88,91.0,863.0,Illusion Softworks,M,"PC,PS2,XB"
Mafia II,2010,Action,Take-Two Interactive,500000.0,690000.0,40000.0,260000.0,1490000.0,75,77.0,297.0,2K Czech,M,"PS3,X360,PC"
Mage Knight: Destiny's Soldier,2006,Strategy,Namco Bandai Games,20000.0,0.0,0.0,0.0,20000.0,59,71.0,11.0,Big Blue Bubble Inc.,E10+,DS
Magic Pengel: The Quest for Color,2002,Role-Playing,Taito,40000.0,30000.0,0.0,10000.0,70000.0,74,75.0,12.0,Taito Corporation,E,PS2
Magician's Quest: Mysterious Times,2008,Role-Playing,Konami Digital Entertainment,40000.0,10000.0,480000.0,0.0,530000.0,69,76.0,9.0,Konami,E10+,DS
Magicka,2011,Role-Playing,Paradox Interactive,0.0,20000.0,0.0,10000.0,30000.0,74,76.0,602.0,Arrowhead Game Studios,T,PC
Magna Carta 2,2009,Role-Playing,Banpresto,130000.0,70000.0,70000.0,20000.0,300000.0,69,70.0,57.0,"Banpresto, SoftMax",T,X360
Magna Carta: Tears of Blood,2004,Role-Playing,505 Games,110000.0,80000.0,0.0,30000.0,220000.0,66,70.0,22.0,SoftMax,T,PS2
Magnetica,2006,Puzzle,Nintendo,80000.0,10000.0,30000.0,10000.0,140000.0,68,81.0,11.0,Mitchell,E,DS
Mahjong Cub3D,2011,Puzzle,Sunsoft,70000.0,0.0,20000.0,0.0,90000.0,67,53.0,4.0,SunSoft,E,3DS
Majesty 2: The Fantasy Kingdom Sim,2009,Simulation,Paradox Interactive,10000.0,0.0,0.0,0.0,20000.0,72,73.0,129.0,"1C, Ino-Co, 1C Company",T,PC
Majin and the Forsaken Kingdom,2010,Adventure,Namco Bandai Games,90000.0,130000.0,10000.0,50000.0,290000.0,72,79.0,35.0,Game Republic,T,"PS3,X360"
Major League Baseball 2K10,2010,Sports,Take-Two Interactive,470000.0,0.0,0.0,40000.0,510000.0,76,76.0,38.0,Visual Concepts,E,"X360,PS3"
Major League Baseball 2K11,2011,Sports,Take-Two Interactive,150000.0,30000.0,0.0,20000.0,200000.0,72,63.0,9.0,Visual Concepts,E,"PS3,PC,X360"
Major League Baseball 2K12,2012,Sports,Take-Two Interactive,470000.0,0.0,0.0,30000.0,500000.0,68,64.0,22.0,Visual Concepts,E,"X360,PS3"
Major League Baseball 2K5,2005,Sports,Take-Two Interactive,720000.0,560000.0,0.0,190000.0,1480000.0,82,74.0,20.0,Kush Games,E,"PS2,XB"
Major League Baseball 2K6,2006,Sports,Take-Two Interactive,240000.0,70000.0,0.0,10000.0,330000.0,71,57.0,12.0,Kush Games,E,"XB,PS2,X360"
Major League Baseball 2K7,2007,Sports,Spike,230000.0,0.0,0.0,20000.0,250000.0,74,47.0,7.0,Kush Games,E,"PS3,X360"
Major League Baseball 2K8,2008,Sports,Bethesda Softworks,280000.0,0.0,0.0,30000.0,310000.0,67,56.0,8.0,Kush Games,E,"PS3,X360"
Major League Baseball 2K8 Fantasy All-Stars,2008,Sports,Take-Two Interactive,110000.0,0.0,0.0,10000.0,120000.0,59,70.0,6.0,Deep Fried Entertainment,E,DS
Major League Baseball 2K9,2009,Sports,Spike,160000.0,0.0,0.0,10000.0,170000.0,61,40.0,6.0,2K Sports,E,"PS3,Wii,X360"
Makai Kingdom: Chronicles of the Sacred Tome,2005,Role-Playing,Tecmo Koei,60000.0,50000.0,0.0,20000.0,120000.0,77,73.0,12.0,Nippon Ichi Software,T,PS2
Mana Khemia 2: Fall of Alchemy,2008,Role-Playing,Gust,70000.0,50000.0,50000.0,20000.0,200000.0,70,82.0,17.0,Gust,T,PS2
Mana Khemia: Alchemists of Al-Revis,2007,Role-Playing,Nippon Ichi Software,30000.0,20000.0,0.0,10000.0,60000.0,69,75.0,41.0,Gust,E10+,PS2
Mana Khemia: Student Alliance,2008,Role-Playing,Nippon Ichi Software,60000.0,0.0,30000.0,10000.0,100000.0,41,53.0,37.0,Gust,E10+,PSP
Manhunt,2004,Action,Take-Two Interactive,140000.0,40000.0,0.0,10000.0,190000.0,74,79.0,19.0,Rockstar North,M,"XB,PS2"
Manhunt 2,2007,Action,Take-Two Interactive,270000.0,210000.0,0.0,70000.0,560000.0,67,78.0,53.0,Rockstar London,M,"PS2,PSP,Wii"
Marble Saga: Kororinpa,2009,Puzzle,Konami Digital Entertainment,90000.0,50000.0,0.0,10000.0,160000.0,74,73.0,6.0,Hudson Entertainment,E,Wii
Marc Ecko's Getting Up: Contents Under Pressure,2006,Action,Atari,30000.0,20000.0,0.0,10000.0,50000.0,69,72.0,31.0,Double Helix Games,M,PS2
March of the Penguins,2006,Adventure,Zoo Digital Publishing,40000.0,0.0,0.0,0.0,50000.0,34,17.0,6.0,SkyRiver Studios,E,DS
Mario & Sonic at the Rio 2016 Olympic Games,2016,Action,Nintendo,50000.0,210000.0,250000.0,20000.0,530000.0,60,68.0,45.0,"Nintendo, Sega Sports R&D",E10+,"3DS,WiiU"
Mario Golf: Advance Tour,2004,Sports,Nintendo,320000.0,120000.0,0.0,10000.0,450000.0,84,86.0,14.0,Camelot Software Planning,E,GBA
Mario Golf: Toadstool Tour,2003,Sports,Nintendo,1090000.0,150000.0,250000.0,40000.0,1530000.0,81,80.0,56.0,Camelot Software Planning,E,GC
Mario Golf: World Tour,2014,Sports,Nintendo,150000.0,130000.0,170000.0,30000.0,480000.0,78,82.0,76.0,Camelot Software Planning,E,3DS
Mario Hoops 3 on 3,2006,Sports,Nintendo,980000.0,40000.0,490000.0,90000.0,1600000.0,69,80.0,37.0,Square Enix,E,DS
Mario Kart 7,2011,Racing,Nintendo,5030000.0,4019999.9999999995,2690000.0,910000.0,12660000.0,85,82.0,632.0,"Retro Studios, Entertainment Analysis & Development Division",E,3DS
Mario Kart 8,2014,Racing,Nintendo,3150000.0,2150000.0,1280000.0,510000.0,7090000.0,88,91.0,1599.0,Nintendo,E,WiiU
Mario Kart DS,2005,Racing,Nintendo,9710000.0,7470000.0,4130000.0,1900000.0,23210000.0,91,86.0,464.0,Nintendo,E,DS
Mario Kart Wii,2008,Racing,Nintendo,15680000.0,12760000.0,3790000.0,3290000.0,35520000.0,82,83.0,709.0,Nintendo,E,Wii
Mario Kart: Super Circuit,2001,Racing,Nintendo,2620000.0,1640000.0,990000.0,230000.0,5470000.0,93,83.0,108.0,Intelligent Systems,E,GBA
Mario Party 10,2015,Misc,Nintendo,690000.0,530000.0,240000.0,120000.0,1580000.0,66,65.0,279.0,"Nintendo, Nd Cube",E,WiiU
Mario Party 4,2002,Misc,Nintendo,1130000.0,360000.0,920000.0,70000.0,2470000.0,70,74.0,74.0,Hudson,E,GC
Mario Party 5,2003,Misc,Nintendo,970000.0,330000.0,730000.0,60000.0,2080000.0,69,82.0,57.0,Hudson,E,GC
Mario Party 6,2004,Misc,Nintendo,900000.0,110000.0,600000.0,50000.0,1650000.0,71,79.0,51.0,Hudson Soft,E,GC
Mario Party 7,2005,Misc,Nintendo,950000.0,110000.0,460000.0,40000.0,1570000.0,64,79.0,53.0,Hudson,E,GC
Mario Party 8,2007,Misc,Nintendo,3740000.0,2240000.0,1580000.0,700000.0,8270000.0,62,63.0,190.0,Hudson,E,Wii
Mario Party 9,2012,Misc,Nintendo,1060000.0,1090000.0,760000.0,220000.0,3130000.0,73,68.0,155.0,Nd Cube,E,Wii
Mario Party Advance,2005,Misc,Nintendo,500000.0,190000.0,280000.0,20000.0,980000.0,54,54.0,34.0,Hudson,E,GBA
Mario Party DS,2007,Misc,Nintendo,4400000.0,1850000.0,1980000.0,680000.0,8910000.0,72,78.0,85.0,Hudson Soft,E,DS
Mario Party: Island Tour,2013,Misc,Nintendo,620000.0,640000.0,550000.0,110000.0,1920000.0,57,63.0,117.0,"Nintendo, Nd Cube",E,3DS
Mario Pinball Land,2004,Misc,Nintendo,500000.0,180000.0,0.0,10000.0,690000.0,62,49.0,11.0,Fuse Games Limited,E,GBA
Mario Power Tennis,2004,Sports,Nintendo,580000.0,160000.0,460000.0,30000.0,1220000.0,80,85.0,48.0,Camelot Software Planning,E,GC
Mario Sports Mix,2010,Sports,Nintendo,880000.0,440000.0,630000.0,120000.0,2080000.0,64,71.0,34.0,Square Enix,E,Wii
Mario Strikers Charged,2007,Sports,Nintendo,1050000.0,1050000.0,240000.0,240000.0,2580000.0,79,80.0,124.0,Next Level Games,E10+,Wii
Mario Super Sluggers,2008,Sports,Nintendo,1480000.0,0.0,290000.0,120000.0,1890000.0,69,78.0,58.0,Namco Bandai Games,E,Wii
Mario Superstar Baseball,2005,Sports,Nintendo,930000.0,240000.0,250000.0,40000.0,1460000.0,76,86.0,41.0,Namco,E,GC
Mario Tennis Open,2012,Sports,Nintendo,260000.0,290000.0,340000.0,50000.0,950000.0,69,69.0,110.0,Camelot Software Planning,E,3DS
Mario Tennis Ultra Smash,2015,Sports,Nintendo,130000.0,150000.0,140000.0,20000.0,440000.0,58,53.0,133.0,"Nintendo, Camelot Software Planning",E,WiiU
Mario Tennis: Power Tour,2005,Sports,Nintendo,240000.0,90000.0,190000.0,10000.0,520000.0,81,80.0,25.0,Camelot Software Planning,E,GBA
Mario vs. Donkey Kong,2004,Puzzle,Nintendo,680000.0,250000.0,210000.0,20000.0,1170000.0,81,80.0,31.0,Nintendo,E,GBA
Mario vs. Donkey Kong 2: March of the Minis,2006,Puzzle,Nintendo,730000.0,30000.0,360000.0,70000.0,1190000.0,76,79.0,17.0,"Nintendo, Nintendo Software Technology",E,DS
Mario vs. Donkey Kong: Mini-Land Mayhem!,2010,Puzzle,Nintendo,1630000.0,510000.0,350000.0,180000.0,2670000.0,79,77.0,18.0,Nintendo,E,DS
