Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,User_Score,User_Count,Developer,Rating
March of the Penguins,DS,2006,Adventure,Zoo Digital Publishing,0.04,0.0,0.0,0.0,0.05,34,17.0,6.0,SkyRiver Studios,E
Mario & Sonic at the Rio 2016 Olympic Games,3DS,2016,Action,Nintendo,0.05,0.21,0.25,0.02,0.53,60,68.0,45.0,"Nintendo, Sega Sports R&D",E10+
Mario & Sonic at the Rio 2016 Olympic Games,WiiU,2016,Action,Nintendo,0.07,0.14,0.11,0.02,0.34,65,78.0,81.0,"Nintendo, Sega Sports R&D",E10+
Mario Golf: Advance Tour,GBA,2004,Sports,Nintendo,0.32,0.12,0.0,0.01,0.45,84,86.0,14.0,Camelot Software Planning,E
Mario Golf: Toadstool Tour,GC,2003,Sports,Nintendo,1.09,0.15,0.25,0.04,1.53,81,80.0,56.0,Camelot Software Planning,E
Mario Golf: World Tour,3DS,2014,Sports,Nintendo,0.15,0.13,0.17,0.03,0.48,78,82.0,76.0,Camelot Software Planning,E
Mario Hoops 3 on 3,DS,2006,Sports,Nintendo,0.98,0.04,0.49,0.09,1.6,69,80.0,37.0,Square Enix,E
Mario Kart 7,3DS,2011,Racing,Nintendo,5.03,4.02,2.69,0.91,12.66,85,82.0,632.0,"Retro Studios, Entertainment Analysis & Development Division",E
Mario Kart 8,WiiU,2014,Racing,Nintendo,3.15,2.15,1.28,0.51,7.09,88,91.0,1599.0,Nintendo,E
Mario Kart DS,DS,2005,Racing,Nintendo,9.71,7.47,4.13,1.9,23.21,91,86.0,464.0,Nintendo,E
Mario Kart Wii,Wii,2008,Racing,Nintendo,15.68,12.76,3.79,3.29,35.52,82,83.0,709.0,Nintendo,E
Mario Kart: Super Circuit,GBA,2001,Racing,Nintendo,2.62,1.64,0.99,0.23,5.47,93,83.0,108.0,Intelligent Systems,E
Mario Party 10,WiiU,2015,Misc,Nintendo,0.69,0.53,0.24,0.12,1.58,66,65.0,279.0,"Nintendo, Nd Cube",E
Mario Party 4,GC,2002,Misc,Nintendo,1.13,0.36,0.92,0.07,2.47,70,74.0,74.0,Hudson,E
Mario Party 5,GC,2003,Misc,Nintendo,0.97,0.33,0.73,0.06,2.08,69,82.0,57.0,Hudson,E
Mario Party 6,GC,2004,Misc,Nintendo,0.9,0.11,0.6,0.05,1.65,71,79.0,51.0,Hudson Soft,E
Mario Party 7,GC,2005,Misc,Nintendo,0.95,0.11,0.46,0.04,1.57,64,79.0,53.0,Hudson,E
Mario Party 8,Wii,2007,Misc,Nintendo,3.74,2.24,1.58,0.7,8.27,62,63.0,190.0,Hudson,E
Mario Party 9,Wii,2012,Misc,Nintendo,1.06,1.09,0.76,0.22,3.13,73,68.0,155.0,Nd Cube,E
Mario Party Advance,GBA,2005,Misc,Nintendo,0.5,0.19,0.28,0.02,0.98,54,54.0,34.0,Hudson,E
Mario Party DS,DS,2007,Misc,Nintendo,4.4,1.85,1.98,0.68,8.91,72,78.0,85.0,Hudson Soft,E
Mario Party: Island Tour,3DS,2013,Misc,Nintendo,0.62,0.64,0.55,0.11,1.92,57,63.0,117.0,"Nintendo, Nd Cube",E
Mario Pinball Land,GBA,2004,Misc,Nintendo,0.5,0.18,0.0,0.01,0.69,62,49.0,11.0,Fuse Games Limited,E
Mario Power Tennis,GC,2004,Sports,Nintendo,0.58,0.16,0.46,0.03,1.22,80,85.0,48.0,Camelot Software Planning,E
Mario Sports Mix,Wii,2010,Sports,Nintendo,0.88,0.44,0.63,0.12,2.08,64,71.0,34.0,Square Enix,E
Mario Strikers Charged,Wii,2007,Sports,Nintendo,1.05,1.05,0.24,0.24,2.58,79,80.0,124.0,Next Level Games,E10+
Mario Super Sluggers,Wii,2008,Sports,Nintendo,1.48,0.0,0.29,0.12,1.89,69,78.0,58.0,Namco Bandai Games,E
Mario Superstar Baseball,GC,2005,Sports,Nintendo,0.93,0.24,0.25,0.04,1.46,76,86.0,41.0,Namco,E
Mario Tennis Open,3DS,2012,Sports,Nintendo,0.26,0.29,0.34,0.05,0.95,69,69.0,110.0,Camelot Software Planning,E
Mario Tennis Ultra Smash,WiiU,2015,Sports,Nintendo,0.13,0.15,0.14,0.02,0.44,58,53.0,133.0,"Nintendo, Camelot Software Planning",E
Mario Tennis: Power Tour,GBA,2005,Sports,Nintendo,0.24,0.09,0.19,0.01,0.52,81,80.0,25.0,Camelot Software Planning,E
Mario vs. Donkey Kong,GBA,2004,Puzzle,Nintendo,0.68,0.25,0.21,0.02,1.17,81,80.0,31.0,Nintendo,E
Mario vs. Donkey Kong 2: March of the Minis,DS,2006,Puzzle,Nintendo,0.73,0.03,0.36,0.07,1.19,76,79.0,17.0,"Nintendo, Nintendo Software Technology",E
Mario vs. Donkey Kong: Mini-Land Mayhem!,DS,2010,Puzzle,Nintendo,1.63,0.51,0.35,0.18,2.67,79,77.0,18.0,Nintendo,E
Mario vs. Donkey Kong: Tipping Stars,WiiU,2015,Puzzle,Nintendo,0.0,0.0,0.01,0.0,0.01,70,74.0,72.0,"Nintendo, Nintendo Software Technology",E
Mario vs. Donkey Kong: Tipping Stars,3DS,2015,Puzzle,Nintendo,0.0,0.0,0.06,0.0,0.06,70,75.0,48.0,"Nintendo, Nintendo Software Technology",E
Martian Gothic: Unification,PS,2001,Adventure,Take-Two Interactive,0.06,0.04,0.0,0.01,0.11,64,61.0,16.0,Coyote Developments,M
Marvel Avengers: Battle for Earth,X360,2012,Action,Ubisoft,0.02,0.0,0.0,0.0,0.02,62,73.0,12.0,Ubisoft Quebec,T
Marvel Avengers: Battle for Earth,WiiU,2012,Action,Ubisoft,0.06,0.04,0.0,0.01,0.12,50,50.0,25.0,Ubisoft Quebec,T
Marvel Nemesis: Rise of the Imperfects,PS2,2005,Fighting,Electronic Arts,0.64,0.02,0.0,0.1,0.77,53,63.0,46.0,"EA Canada, Nihilistic",T
Marvel Nemesis: Rise of the Imperfects,PSP,2005,Fighting,Electronic Arts,0.29,0.0,0.0,0.02,0.32,58,87.0,30.0,EA Canada,T
Marvel Nemesis: Rise of the Imperfects,GC,2005,Fighting,Electronic Arts,0.3,0.08,0.0,0.01,0.38,54,57.0,24.0,"EA Canada, Nihilistic",T
Marvel Nemesis: Rise of the Imperfects,XB,2005,Fighting,Electronic Arts,0.21,0.06,0.0,0.01,0.28,58,75.0,20.0,"EA Canada, Nihilistic",T
Marvel Nemesis: Rise of the Imperfects,DS,2005,Fighting,Electronic Arts,0.08,0.0,0.0,0.01,0.08,34,65.0,16.0,"EA Canada, Sensory Sweep",E10+
Marvel Super Hero Squad,DS,2009,Fighting,THQ,0.36,0.02,0.0,0.03,0.41,61,28.0,4.0,THQ,E10+
Marvel Super Hero Squad,Wii,2009,Fighting,THQ,0.3,0.03,0.0,0.03,0.36,49,62.0,14.0,Blue Tongue Entertainment,E10+
Marvel Super Hero Squad: The Infinity Gauntlet,X360,2010,Action,THQ,0.12,0.02,0.0,0.01,0.15,55,63.0,6.0,THQ,E10+
Marvel Trading Card Game,DS,2007,Misc,Konami Digital Entertainment,0.11,0.0,0.0,0.01,0.12,61,49.0,7.0,1st Playable Productions,T
Marvel vs. Capcom 3: Fate of Two Worlds,PS3,2011,Fighting,Capcom,0.81,0.28,0.11,0.14,1.34,84,73.0,147.0,Capcom,T
Marvel: Ultimate Alliance,Wii,2006,Role-Playing,Activision,0.36,0.0,0.0,0.03,0.4,73,73.0,29.0,Vicarious Visions,T
Marvel: Ultimate Alliance,PS2,2006,Role-Playing,Activision,0.69,0.03,0.0,0.11,0.82,81,82.0,33.0,Raven Software,T
Marvel: Ultimate Alliance,PC,2006,Role-Playing,Activision,0.01,0.0,0.0,0.0,0.01,82,80.0,52.0,Raven Software,T
Marvel: Ultimate Alliance,PSP,2006,Role-Playing,Activision,0.33,0.0,0.0,0.03,0.37,81,75.0,14.0,Vicarious Visions,T
Marvel: Ultimate Alliance,PS3,2006,Role-Playing,Activision,0.33,0.02,0.0,0.03,0.38,78,76.0,49.0,Raven Software,T
Marvel: Ultimate Alliance,X360,2006,Role-Playing,Activision,2.29,0.02,0.0,0.19,2.5,82,75.0,120.0,Raven Software,T
Marvel: Ultimate Alliance 2,PS3,2009,Role-Playing,Activision,0.49,0.15,0.0,0.09,0.73,74,73.0,51.0,Vicarious Visions,T
Marvel: Ultimate Alliance 2,X360,2009,Role-Playing,Activision,0.68,0.15,0.0,0.08,0.9,73,73.0,82.0,Vicarious Visions,T
Marvel: Ultimate Alliance 2,Wii,2009,Role-Playing,Activision,0.25,0.05,0.0,0.03,0.32,50,52.0,16.0,n-Space,T
Marvel: Ultimate Alliance 2,DS,2009,Role-Playing,Activision,0.16,0.03,0.0,0.02,0.2,65,67.0,9.0,n-Space,E10+
Mass Effect,PC,2008,Role-Playing,Electronic Arts,0.0,0.59,0.0,0.08,0.67,89,86.0,2386.0,"BioWare, Demiurge Studios",M
Mass Effect,X360,2007,Role-Playing,Microsoft Game Studios,1.83,0.79,0.03,0.27,2.91,91,87.0,1692.0,BioWare,M
Mass Effect 2,X360,2010,Role-Playing,Electronic Arts,1.99,0.81,0.03,0.27,3.1,96,89.0,3143.0,BioWare,M
Mass Effect 2,PS3,2011,Role-Playing,Electronic Arts,0.78,0.45,0.03,0.19,1.45,94,85.0,1081.0,BioWare,M
Mass Effect 2,PC,2010,Role-Playing,Electronic Arts,0.01,0.32,0.0,0.06,0.39,94,88.0,3559.0,BioWare,M
Mass Effect 3,PS3,2012,Role-Playing,Electronic Arts,0.63,0.56,0.03,0.2,1.42,93,55.0,1849.0,BioWare,M
Mass Effect 3,PC,2012,Role-Playing,Electronic Arts,0.4,0.44,0.0,0.12,0.97,89,55.0,5926.0,BioWare,M
Mass Effect 3,X360,2012,Role-Playing,Electronic Arts,1.94,0.84,0.03,0.24,3.04,93,58.0,3725.0,BioWare,M
Mat Hoffman's Pro BMX,PS,2001,Sports,Activision,0.3,0.2,0.0,0.04,0.54,80,86.0,16.0,Shaba Games,E
Mat Hoffman's Pro BMX 2,PS2,2002,Sports,Activision,0.23,0.18,0.0,0.06,0.46,76,91.0,7.0,Rainbow Studios,T
Max Payne,GBA,2003,Shooter,Take-Two Interactive,0.02,0.01,0.0,0.0,0.03,78,78.0,13.0,Mobius Entertainment,M
Max Payne,PS2,2001,Shooter,Take-Two Interactive,1.99,1.05,0.05,0.22,3.31,80,85.0,86.0,Rockstar Toronto,M
Max Payne,PC,2001,Shooter,Take-Two Interactive,0.0,0.02,0.0,0.0,0.02,89,91.0,1016.0,Remedy Entertainment,M
Max Payne,XB,2001,Shooter,Take-Two Interactive,0.98,0.19,0.0,0.05,1.22,89,83.0,61.0,neo Software,M
Max Payne 2: The Fall of Max Payne,PC,2003,Shooter,Take-Two Interactive,0.0,0.02,0.0,0.0,0.03,86,90.0,802.0,Remedy Entertainment,M
Max Payne 2: The Fall of Max Payne,PS2,2003,Shooter,Take-Two Interactive,0.65,0.51,0.0,0.17,1.34,73,82.0,63.0,Rockstar Vienna,M
Max Payne 2: The Fall of Max Payne,XB,2003,Shooter,Take-Two Interactive,0.47,0.15,0.0,0.02,0.64,84,84.0,49.0,Remedy Entertainment,M
Max Payne 3,PS3,2012,Shooter,Take-Two Interactive,0.59,0.89,0.06,0.3,1.85,87,78.0,790.0,Rockstar Studios,M
Max Payne 3,PC,2012,Shooter,Take-Two Interactive,0.16,0.22,0.0,0.05,0.43,87,76.0,2202.0,Rockstar Studios,M
Max Payne 3,X360,2012,Shooter,Take-Two Interactive,0.86,0.62,0.01,0.13,1.62,86,78.0,869.0,Rockstar Studios,M
Maximo vs Army of Zin,PS2,2003,Platform,Capcom,0.1,0.08,0.0,0.03,0.21,83,78.0,13.0,Capcom,T
Maximo: Ghosts to Glory,PS2,2001,Platform,Capcom,0.38,0.29,0.0,0.1,0.77,84,87.0,16.0,Capcom,T
Maximum Capacity: Hotel Giant,PC,2002,Strategy,JoWood Productions,0.0,0.02,0.0,0.0,0.02,59,77.0,9.0,JoWooD Entertainment AG,T
Mayhem 3D,X360,2011,Racing,Evolved Games,0.06,0.0,0.0,0.0,0.07,47,86.0,9.0,Zoo Games,E10+
MechAssault,XB,2002,Simulation,Microsoft Game Studios,1.01,0.1,0.0,0.03,1.13,87,80.0,47.0,Day 1 Studios,T
MechAssault 2: Lone Wolf,XB,2004,Simulation,Microsoft Game Studios,0.27,0.08,0.0,0.01,0.36,81,75.0,23.0,Day 1 Studios,T
MechAssault: Phantom War,DS,2006,Simulation,Majesco Entertainment,0.03,0.0,0.0,0.0,0.03,66,45.0,4.0,Backbone Entertainment,T
Medabots: Infinity,GC,2003,Role-Playing,Ubisoft,0.04,0.01,0.0,0.0,0.05,51,80.0,7.0,Imagineer,E
Medal of Honor,PS3,2010,Shooter,Electronic Arts,1.28,1.04,0.07,0.42,2.81,75,75.0,286.0,"EA DICE, Danger Close",M
Medal of Honor,PC,2010,Shooter,Electronic Arts,0.2,0.23,0.0,0.06,0.49,72,64.0,516.0,"Dice, Danger Close",M
Medal of Honor,PS,1998,Shooter,Electronic Arts,1.44,1.09,0.0,0.14,2.67,92,86.0,80.0,Dreamworks Interactive,T
Medal of Honor,X360,2010,Shooter,Electronic Arts,1.56,0.8,0.04,0.21,2.61,74,67.0,288.0,"Dice, Danger Close",M
Medal of Honor European Assault,GC,2005,Shooter,Electronic Arts,0.19,0.05,0.0,0.01,0.25,71,79.0,14.0,EA LA,T
Medal of Honor Heroes,PSP,2006,Shooter,Electronic Arts,0.86,1.11,0.01,0.66,2.65,71,79.0,47.0,Team Fusion,T
Medal of Honor Heroes 2,PSP,2007,Shooter,Electronic Arts,0.5,0.39,0.02,0.25,1.15,69,73.0,30.0,EA LA,T
Medal of Honor Heroes 2,Wii,2007,Shooter,Electronic Arts,0.33,0.04,0.01,0.03,0.41,73,76.0,82.0,EA Canada,T
Medal of Honor: Airborne,PC,2007,Shooter,Electronic Arts,0.0,0.04,0.0,0.01,0.05,78,73.0,204.0,Electronic Arts,T
Medal of Honor: Airborne,PS3,2007,Shooter,Electronic Arts,0.25,0.69,0.03,0.25,1.21,75,76.0,39.0,Electronic Arts,T
Medal of Honor: Airborne,X360,2007,Shooter,Electronic Arts,0.45,0.52,0.01,0.12,1.1,73,67.0,77.0,Electronic Arts,T
Medal of Honor: European Assault,XB,2005,Shooter,Electronic Arts,0.32,0.19,0.0,0.02,0.53,72,70.0,15.0,EA LA,T
Medal of Honor: Frontline,PS2,2002,Shooter,Electronic Arts,2.93,2.75,0.17,0.99,6.83,88,85.0,135.0,EA LA,T
Medal of Honor: Frontline,XB,2002,Shooter,Electronic Arts,1.0,0.43,0.0,0.06,1.49,81,69.0,23.0,EA LA,T
Medal of Honor: Frontline,GC,2002,Shooter,Electronic Arts,0.46,0.12,0.0,0.02,0.59,80,79.0,16.0,Dreamworks Games,T
Medal of Honor: Infiltrator,GBA,2003,Shooter,Electronic Arts,0.11,0.04,0.0,0.0,0.15,80,72.0,12.0,Netherock Ltd.,T
Medal of Honor: Rising Sun,PS2,2003,Shooter,Electronic Arts,1.98,2.23,0.13,0.8,5.13,68,76.0,100.0,EA LA,T
Medal of Honor: Rising Sun,XB,2003,Shooter,Electronic Arts,0.76,0.36,0.0,0.05,1.17,65,58.0,28.0,EA LA,T
Medal of Honor: Rising Sun,GC,2003,Shooter,Electronic Arts,0.33,0.09,0.0,0.01,0.42,68,64.0,13.0,EA LA,T
Medal of Honor: Underground,PS,2000,Shooter,Electronic Arts,0.54,0.37,0.0,0.06,0.97,86,90.0,44.0,Dreamworks Interactive,T
Medal of Honor: Underground,GBA,2002,Shooter,Zoo Digital Publishing,0.05,0.02,0.0,0.0,0.08,46,17.0,11.0,Rebellion,T
Medal of Honor: Vanguard,PS2,2007,Shooter,Electronic Arts,0.0,0.0,0.03,0.0,0.03,63,61.0,34.0,Electronic Arts,T
Medal of Honor: Vanguard,Wii,2007,Shooter,Electronic Arts,0.06,0.03,0.0,0.01,0.09,56,70.0,24.0,BudCat,T
Medal of Honor: Warfighter,X360,2012,Action,Electronic Arts,0.59,0.45,0.01,0.1,1.15,53,54.0,437.0,Danger Close,M
Medal of Honor: Warfighter,PS3,2012,Action,Electronic Arts,0.48,0.62,0.06,0.26,1.41,55,60.0,250.0,Danger Close,M
Medal of Honor: Warfighter,PC,2012,Action,Electronic Arts,0.14,0.15,0.0,0.04,0.33,55,54.0,599.0,Danger Close,M
MediEvil: Resurrection,PSP,2005,Adventure,Sony Computer Entertainment,0.19,0.41,0.0,0.22,0.81,66,87.0,52.0,SCEE,T
Medieval II: Total War,PC,2006,Strategy,Sega,0.0,0.08,0.0,0.02,0.1,88,89.0,648.0,Creative Assembly,T
Medieval Moves: Deadmund's Quest,PS3,2011,Action,Sony Computer Entertainment,0.13,0.11,0.0,0.04,0.28,61,65.0,17.0,Zindagi Games,E10+
Mega Man Anniversary Collection,PS2,2004,Platform,Capcom,0.29,0.22,0.0,0.08,0.59,81,90.0,20.0,Atomic Planet Entertainment,E
Mega Man Anniversary Collection,XB,2005,Platform,Capcom,0.1,0.03,0.0,0.0,0.13,80,92.0,5.0,Atomic Planet Entertainment,E
Mega Man Anniversary Collection,GC,2004,Platform,Capcom,0.32,0.08,0.0,0.01,0.42,81,88.0,17.0,Atomic Planet Entertainment,E
Mega Man Battle Chip Challenge,GBA,2003,Misc,Capcom,0.08,0.03,0.0,0.0,0.11,54,83.0,8.0,Capcom,E
Mega Man Battle Network,GBA,2001,Role-Playing,Capcom,0.14,0.05,0.22,0.01,0.42,79,89.0,24.0,Capcom,E
Mega Man Battle Network 2,GBA,2002,Action,Ubisoft,0.22,0.08,0.0,0.01,0.31,81,90.0,21.0,Capcom,E
Mega Man Legends 2,PS,2000,Adventure,Capcom,0.17,0.12,0.1,0.03,0.42,76,88.0,29.0,Capcom,E
Mega Man Maverick Hunter X,PSP,2005,Platform,Capcom,0.27,0.01,0.0,0.03,0.31,79,83.0,44.0,Capcom,E10+
Mega Man Network Transmission,GC,2003,Platform,Capcom,0.13,0.03,0.0,0.0,0.17,65,76.0,13.0,Arika,E
Mega Man Powered Up,PSP,2006,Platform,Capcom,0.12,0.01,0.0,0.02,0.14,82,75.0,36.0,Capcom,E
Mega Man X Collection,GC,2006,Misc,Capcom,0.1,0.03,0.0,0.0,0.13,75,92.0,12.0,Capcom,E
Mega Man X5,PS,2000,Platform,Capcom,0.3,0.21,0.2,0.05,0.75,76,89.0,55.0,Capcom,E
Mega Man X6,PS,2001,Action,Capcom,0.14,0.1,0.16,0.03,0.42,65,68.0,44.0,Capcom,E
Mega Man X7,PS2,2003,Action,Capcom,0.22,0.17,0.14,0.06,0.58,58,51.0,38.0,"Valuewave Co.,Ltd.",E
Mega Man X8,PS2,2004,Platform,Capcom,0.14,0.11,0.0,0.04,0.29,68,85.0,63.0,"Valuewave Co.,Ltd.",E
Mega Man X: Command Mission,PS2,2004,Role-Playing,Capcom,0.09,0.07,0.0,0.02,0.18,69,71.0,18.0,"Valuewave Co.,Ltd.",E
Mega Man X: Command Mission,GC,2004,Role-Playing,Capcom,0.1,0.02,0.0,0.0,0.12,67,73.0,12.0,Capcom,E
Mega Man ZX,DS,2006,Platform,Capcom,0.16,0.0,0.1,0.02,0.28,76,83.0,32.0,Inti Creates,E
Mega Man ZX Advent,DS,2007,Platform,Capcom,0.22,0.0,0.09,0.02,0.33,78,86.0,32.0,Inti Creates,E10+
Mega Man Zero,GBA,2002,Platform,Capcom,0.22,0.08,0.24,0.01,0.55,82,89.0,31.0,Inti,E
Mega Man Zero 2,GBA,2003,Platform,Capcom,0.18,0.07,0.17,0.01,0.43,81,86.0,18.0,Inti,E
Mega Man Zero 3,GBA,2004,Platform,Capcom,0.16,0.06,0.0,0.0,0.22,77,90.0,22.0,Inti,E
Mega Man Zero 4,GBA,2005,Platform,Capcom,0.08,0.03,0.0,0.0,0.11,77,91.0,21.0,Inti,E
Mega Man Zero Collection,DS,2010,Platform,Capcom,0.17,0.01,0.11,0.02,0.31,78,89.0,39.0,"Inti, Inti Creates",E
Megamind: Ultimate Showdown,X360,2010,Action,THQ,0.07,0.04,0.0,0.01,0.12,33,43.0,6.0,THQ Australia,E10+
Megamind: Ultimate Showdown,PS3,2010,Action,THQ,0.07,0.05,0.0,0.02,0.15,43,42.0,6.0,THQ Australia,E10+
Men in Black II: Alien Escape,PS2,2002,Shooter,Infogrames,0.24,0.19,0.0,0.06,0.5,50,73.0,6.0,Melbourne House,T
Men of Valor,XB,2004,Shooter,Vivendi Games,0.19,0.05,0.0,0.01,0.25,73,80.0,8.0,2015,M
Men of War,PC,2009,Strategy,505 Games,0.01,0.02,0.0,0.0,0.03,80,81.0,136.0,Best Way,M
Men of War: Assault Squad,PC,2011,Strategy,1C Company,0.01,0.03,0.0,0.01,0.05,77,82.0,93.0,"THQ, 1C, 1C Company",T
Men of War: Vietnam,PC,2011,Strategy,Unknown,0.0,0.03,0.0,0.01,0.04,68,49.0,35.0,Best Way,T
Mercenaries 2: World in Flames,PS3,2008,Shooter,Electronic Arts,0.29,0.39,0.02,0.16,0.87,72,71.0,73.0,Pandemic Studios,T
Mercenaries 2: World in Flames,X360,2008,Shooter,Electronic Arts,0.65,0.3,0.01,0.1,1.06,72,72.0,152.0,Pandemic Studios,T
Mercenaries 2: World in Flames,PS2,2008,Shooter,Electronic Arts,0.21,0.0,0.0,0.17,0.38,49,74.0,31.0,Artificial Mind and Movement,T
Mercury Meltdown,PSP,2006,Action,Atari,0.05,0.0,0.0,0.01,0.06,78,78.0,8.0,Ignition Entertainment,E
Mercury Meltdown Revolution,Wii,2007,Action,Ignition Entertainment,0.16,0.0,0.0,0.01,0.17,77,74.0,16.0,Ignition Entertainment,E
Metal Arms: Glitch in the System,GC,2003,Shooter,Vivendi Games,0.08,0.02,0.0,0.0,0.1,83,93.0,19.0,Swingin' Ape,T
Metal Arms: Glitch in the System,PS2,2003,Shooter,Vivendi Games,0.17,0.13,0.0,0.04,0.35,81,89.0,17.0,Mass Media,T
Metal Arms: Glitch in the System,XB,2003,Shooter,Vivendi Games,0.13,0.04,0.0,0.01,0.17,82,87.0,15.0,Swingin' Ape,T
Metal Dungeon,XB,2002,Role-Playing,Xicat Interactive,0.02,0.01,0.0,0.0,0.03,44,72.0,5.0,Panther Software,T
Metal Gear Rising: Revengeance,PS3,2013,Action,Konami Digital Entertainment,0.45,0.37,0.44,0.16,1.42,80,79.0,746.0,PlatinumGames,M
Metal Gear Rising: Revengeance,X360,2013,Action,Konami Digital Entertainment,0.3,0.14,0.0,0.04,0.48,82,78.0,358.0,PlatinumGames,M
Metal Gear Solid,PS,1998,Action,Konami Digital Entertainment,3.18,1.83,0.78,0.24,6.03,94,94.0,918.0,KCEJ,M
Metal Gear Solid 2: Sons of Liberty,PS2,2001,Action,Konami Digital Entertainment,2.45,2.01,0.87,0.72,6.05,96,87.0,1026.0,KCEJ,M
Metal Gear Solid 2: Substance,PS2,2002,Action,Konami Digital Entertainment,0.18,0.14,0.16,0.05,0.52,87,90.0,126.0,KCEJ,M
Metal Gear Solid 3: Snake Eater,PS2,2004,Action,Konami Digital Entertainment,1.46,0.0,0.83,1.93,4.23,91,93.0,955.0,KCEJ,M
Metal Gear Solid 3: Subsistence,PS2,2005,Action,Konami Digital Entertainment,0.34,0.01,0.15,0.06,0.55,94,93.0,439.0,Aspect,M
Metal Gear Solid 4: Guns of the Patriots,PS3,2008,Action,Konami Digital Entertainment,2.63,1.71,0.83,0.82,5.99,94,87.0,3558.0,Kojima Productions,M
Metal Gear Solid V: Ground Zeroes,PC,2014,Action,Konami Digital Entertainment,0.0,0.01,0.0,0.0,0.01,80,76.0,412.0,Kojima Productions,M
Metal Gear Solid V: Ground Zeroes,PS3,2014,Action,Konami Digital Entertainment,0.14,0.12,0.27,0.05,0.59,66,59.0,242.0,Kojima Productions,M
Metal Gear Solid V: Ground Zeroes,PS4,2014,Action,Konami Digital Entertainment,0.45,0.47,0.17,0.18,1.27,75,62.0,1311.0,Kojima Productions,M
Metal Gear Solid V: Ground Zeroes,XOne,2014,Action,Konami Digital Entertainment,0.15,0.11,0.0,0.02,0.29,76,54.0,348.0,Kojima Productions,M
Metal Gear Solid V: The Phantom Pain,PC,2015,Action,Konami Digital Entertainment,0.0,0.07,0.0,0.0,0.08,91,77.0,1963.0,Kojima Productions,M
Metal Gear Solid V: The Phantom Pain,PS4,2015,Action,Konami Digital Entertainment,1.09,1.36,0.49,0.48,3.41,93,82.0,3943.0,"Kojima Productions, Moby Dick Studio",M
Metal Gear Solid V: The Phantom Pain,XOne,2015,Action,Konami Digital Entertainment,0.41,0.26,0.01,0.07,0.75,95,73.0,900.0,"Kojima Productions, Moby Dick Studio",M
Metal Gear Solid: Digital Graphic Novel,PSP,2006,Misc,Konami Digital Entertainment,0.02,0.0,0.02,0.0,0.04,78,72.0,21.0,Kojima Productions,M
Metal Gear Solid: Peace Walker,PSP,2010,Action,Konami Digital Entertainment,0.46,0.41,0.96,0.24,2.06,89,89.0,443.0,Kojima Productions,T
Metal Gear Solid: Portable Ops,PSP,2006,Action,Konami Digital Entertainment,0.38,0.35,0.38,0.08,1.18,87,82.0,147.0,Kojima Productions,M
Metal Gear Solid: Portable Ops Plus,PSP,2007,Action,Konami Digital Entertainment,0.26,0.0,0.26,0.17,0.69,65,75.0,27.0,Kojima Productions,T
Metal Gear Solid: Snake Eater 3D,3DS,2012,Action,Konami Digital Entertainment,0.15,0.11,0.1,0.02,0.38,78,78.0,167.0,Kojima Productions,M
Metal Gear Solid: The Legacy Collection,PS3,2013,Adventure,Konami Digital Entertainment,0.31,0.01,0.03,0.06,0.4,93,90.0,255.0,Konami,M
Metal Gear Solid: The Twin Snakes,GC,2004,Action,Konami Digital Entertainment,0.3,0.08,0.07,0.01,0.47,85,90.0,142.0,Silicon Knights,M
Metal Saga,PS2,2005,Role-Playing,Success,0.01,0.01,0.0,0.0,0.03,62,73.0,9.0,Crea-Tech,T
Metal Slug 3,XB,2004,Shooter,Ignition Entertainment,0.08,0.02,0.0,0.0,0.1,76,51.0,15.0,SNK,T
Metal Slug 7,DS,2008,Shooter,Ignition Entertainment,0.12,0.0,0.01,0.01,0.14,70,74.0,13.0,SNK Playmore,T
Metal Slug Advance,GBA,2004,Shooter,Ignition Entertainment,0.06,0.02,0.0,0.0,0.08,79,83.0,14.0,Noise Factory,T
Metal Slug Anthology,PSP,2007,Shooter,Ignition Entertainment,0.02,0.0,0.02,0.01,0.05,78,74.0,25.0,Terminal Reality,T
Metal Slug Anthology,PS2,2007,Shooter,Ignition Entertainment,0.0,0.0,0.01,0.0,0.01,80,81.0,16.0,Terminal Reality,T
Metal Slug Anthology,Wii,2006,Shooter,Ignition Entertainment,0.12,0.01,0.0,0.01,0.14,73,80.0,22.0,Terminal Reality,T
Metal Slug X,PS,2001,Shooter,Virgin Interactive,0.05,0.03,0.0,0.01,0.09,85,88.0,31.0,ProSoft,T
Metal Slug XX,PSP,2009,Shooter,DHM Interactive,0.03,0.0,0.0,0.0,0.04,67,61.0,9.0,SNK Playmore,T
Meteos,DS,2005,Puzzle,Nintendo,0.15,0.01,0.06,0.01,0.23,88,75.0,164.0,Q Entertainment,E
Meteos: Disney Magic,DS,2007,Puzzle,Disney Interactive Studios,0.01,0.02,0.0,0.0,0.04,74,66.0,5.0,Q Entertainment,E
Metro 2033,X360,2010,Shooter,THQ,0.22,0.23,0.03,0.05,0.54,77,79.0,351.0,4A Games,M
Metro 2033,PC,2010,Shooter,THQ,0.0,0.19,0.0,0.05,0.24,81,81.0,1472.0,4A Games,M
Metro: Last Light,PC,2013,Action,Deep Silver,0.06,0.11,0.0,0.02,0.19,82,86.0,2654.0,4A Games,M
