Name,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,User_Score,User_Count,Developer,Rating,Platform
NASCAR Thunder 2003,2002,Racing,Electronic Arts,0.24,0.06,0.0,0.01,0.31,85,66.0,5.0,EA Sports,E,GC
NASCAR Thunder 2004,2003,Racing,Electronic Arts,0.18,0.05,0.0,0.01,0.23,85,91.0,15.0,EA Games,E,"XB,PS2"
NASCAR: Dirt to Daytona,2002,Racing,Infogrames,0.07,0.02,0.0,0.0,0.09,85,73.0,7.0,Monster Games Inc.,E,GC
NBA,2005,Sports,Sony Computer Entertainment,0.2,0.0,0.0,0.02,0.21,57,69.0,14.0,989 Sports,E,PSP
NBA 06,2005,Sports,Sony Computer Entertainment,0.26,0.2,0.0,0.07,0.53,63,63.0,27.0,SCEA Sports Studio,E,"PS2,PSP"
NBA 07,2006,Sports,Sony Computer Entertainment,0.01,0.01,0.0,0.0,0.02,63,68.0,5.0,SCEA,E,"PS2,PSP,PS3"
NBA 08,2007,Sports,Sony Computer Entertainment,0.03,0.0,0.0,0.0,0.03,75,75.0,8.0,SCEA,E,"PSP,PS3"
NBA 09: The Inside,2008,Sports,Sony Computer Entertainment,0.14,0.0,0.0,0.01,0.15,63,51.0,7.0,SCEA San Diego Studios,E,"PS3,PSP"
NBA 10: The Inside,2009,Sports,Sony Computer Entertainment,0.07,0.0,0.0,0.01,0.08,69,30.0,13.0,SCEA San Diego Studios,E,PSP
NBA 2K10,2009,Sports,Take-Two Interactive,0.75,0.01,0.01,0.07,0.84,83,78.0,39.0,Visual Concepts,E,"PS3,X360"
NBA 2K11,2010,Action,Take-Two Interactive,0.18,0.0,0.0,0.01,0.19,82,86.0,37.0,Visual Concepts,E,"PC,X360,PS3"
NBA 2K12,2011,Sports,Take-Two Interactive,2.31,0.14,0.01,0.16,2.62,90,77.0,134.0,Visual Concepts,E,"X360,PC,PS3"
NBA 2K13,2012,Sports,Take-Two Interactive,2.6,0.2,0.01,0.19,3.0,88,72.0,131.0,Visual Concepts,E,"X360,PS3,WiiU,PC"
NBA 2K14,2013,Sports,Take-Two Interactive,2.1,0.19,0.0,0.23,2.52,87,49.0,150.0,Visual Concepts,E,"X360,XOne,PS4,PS3"
NBA 2K15,2014,Sports,Take-Two Interactive,1.47,0.54,0.01,0.43,2.45,83,70.0,291.0,Visual Concepts,E,"PS4,XOne"
NBA 2K16,2015,Sports,Take-Two Interactive,1.95,0.15,0.0,0.24,2.34,86,62.0,115.0,Visual Concepts,E10+,"XOne,PS4"
NBA 2K2,2002,Sports,Sega,0.09,0.02,0.0,0.0,0.12,90,80.0,4.0,Visual Concepts,E,"GC,PS2,XB"
NBA 2K3,2002,Sports,Sega,0.24,0.07,0.0,0.01,0.32,87,79.0,9.0,Visual Concepts,E,"XB,PS2"
NBA 2K6,2005,Action,Take-Two Interactive,0.27,0.08,0.0,0.01,0.36,84,87.0,15.0,Visual Concepts,E,"XB,PS2,X360"
NBA 2K7,2006,Sports,Take-Two Interactive,0.65,0.02,0.0,0.11,0.78,81,84.0,18.0,"Kush Games, Visual Concepts",E,"PS2,XB,X360,PS3"
NBA 2K8,2007,Sports,Take-Two Interactive,0.79,0.0,0.0,0.07,0.85,81,70.0,28.0,Visual Concepts,E,"X360,PS2,PS3"
NBA 2K9,2008,Sports,Take-Two Interactive,1.0,0.16,0.0,0.11,1.27,84,72.0,44.0,Visual Concepts,E,"X360,PS3"
NBA Ballers,2004,Sports,Midway Games,0.37,0.11,0.0,0.02,0.51,82,81.0,8.0,Midway,E,"XB,PS2"
NBA Ballers: Chosen One,2008,Sports,Midway Games,0.17,0.0,0.0,0.01,0.19,55,42.0,15.0,Midway,E,"X360,PS3"
NBA Ballers: Phenom,2006,Sports,Midway Games,0.23,0.18,0.0,0.06,0.47,69,85.0,8.0,Midway,E,PS2
NBA Ballers: Rebound,2006,Sports,Midway Games,0.09,0.0,0.0,0.01,0.1,69,77.0,7.0,Backbone Entertainment,E,PSP
NBA Courtside 2002,2002,Sports,Nintendo,0.19,0.05,0.0,0.01,0.25,71,74.0,7.0,Left Field Productions,E,GC
NBA Inside Drive 2003,2002,Sports,Microsoft Game Studios,0.23,0.07,0.0,0.01,0.31,72,78.0,12.0,High Voltage Software,E,XB
NBA Inside Drive 2004,2003,Sports,Microsoft Game Studios,0.13,0.04,0.0,0.01,0.17,71,82.0,11.0,High Voltage Software,E,XB
NBA Jam,2010,Sports,Electronic Arts,0.36,0.02,0.0,0.02,0.4,79,85.0,20.0,EA Canada,E,"Wii,PS3,X360,XB"
NBA Live 06,2005,Sports,Electronic Arts,0.27,0.0,0.0,0.02,0.29,64,56.0,16.0,EA Canada,E,"X360,PSP,XB"
NBA Live 07,2006,Sports,Electronic Arts,0.04,0.01,0.0,0.0,0.06,69,68.0,13.0,EA Sports,E,"XB,X360,PSP,PS2"
NBA Live 08,2007,Sports,Electronic Arts,0.59,0.02,0.01,0.1,0.72,68,66.0,9.0,EA Canada,E,"PS2,X360,PS3,PSP,Wii"
NBA Live 09,2008,Sports,Electronic Arts,0.46,0.0,0.02,0.04,0.52,75,78.0,15.0,EA Canada,E,"PS3,X360"
NBA Live 09 All-Play,2008,Sports,Electronic Arts,0.19,0.01,0.0,0.02,0.22,51,59.0,14.0,EA Sports,E,Wii
NBA Live 10,2009,Sports,Electronic Arts,0.21,0.0,0.01,0.02,0.24,64,42.0,10.0,EA Canada,E,"PSP,PS3,X360"
NBA Live 14,2013,Sports,Electronic Arts,0.15,0.05,0.0,0.04,0.24,43,27.0,175.0,EA Sports,E,"PS4,XOne"
NBA Live 15,2014,Sports,Electronic Arts,0.16,0.04,0.0,0.04,0.23,59,56.0,86.0,EA Sports,E,"PS4,XOne"
NBA Live 16,2015,Sports,Electronic Arts,0.09,0.01,0.0,0.01,0.11,60,56.0,62.0,EA Sports,E,"XOne,PS4"
NBA Live 2001,2000,Sports,Electronic Arts,0.7,0.47,0.0,0.08,1.25,86,80.0,6.0,EA Sports,E,PS
NBA Live 2002,2001,Sports,Electronic Arts,0.35,0.03,0.0,0.02,0.4,76,75.0,6.0,Electronic Arts,E,"XB,PS2,PS"
NBA Live 2003,2002,Sports,Electronic Arts,1.25,0.15,0.03,0.22,1.66,83,83.0,28.0,EA Canada,E,PS2
NBA Live 2004,2003,Sports,Electronic Arts,1.57,0.18,0.0,0.27,2.03,86,77.0,41.0,EA Sports,E,"PS2,XB,GC"
NBA Live 2005,2004,Sports,Electronic Arts,0.81,0.05,0.0,0.04,0.9,85,76.0,14.0,EA Canada,E,"XB,PS2,GC"
NBA ShootOut 2003,2002,Sports,Sony Computer Entertainment,0.11,0.09,0.0,0.03,0.23,62,59.0,8.0,SCEA,E,PS2
NBA ShootOut 2004,2003,Sports,Sony Computer Entertainment,0.13,0.1,0.0,0.03,0.26,58,78.0,8.0,989 Sports,E,PS2
NBA Starting Five,2002,Sports,Konami Digital Entertainment,0.02,0.01,0.0,0.0,0.02,48,55.0,4.0,Konami,E,XB
NBA Street,2001,Sports,Electronic Arts,2.19,0.22,0.0,0.38,2.79,89,86.0,39.0,NuFX,E,"PS2,GC"
NBA Street Homecourt,2007,Sports,Electronic Arts,0.45,0.01,0.0,0.04,0.5,80,82.0,30.0,EA Canada,E,"X360,PS3"
NBA Street V3,2005,Sports,Electronic Arts,0.23,0.06,0.0,0.01,0.29,88,84.0,16.0,EA Canada,E,"GC,PS2,XB"
NBA Street Vol. 2,2003,Sports,Electronic Arts,0.62,0.04,0.0,0.02,0.68,89,88.0,24.0,Electronic Arts,E,"XB,PS2"
NBA Street: Showdown,2005,Sports,Electronic Arts,0.2,0.0,0.0,0.02,0.22,75,85.0,15.0,EA Canada,E,PSP
NCAA Basketball 09,2008,Sports,Electronic Arts,0.2,0.0,0.0,0.02,0.22,70,56.0,8.0,EA Canada,E,X360
NCAA Basketball 10,2009,Sports,Electronic Arts,0.31,0.0,0.0,0.03,0.33,75,78.0,6.0,EA Canada,E,PS3
NCAA College Basketball 2K3,2002,Sports,Sega,0.12,0.09,0.0,0.03,0.24,83,80.0,6.0,Kush Games,E,"PS2,XB"
NCAA Final Four 2002,2001,Sports,Sony Computer Entertainment,0.15,0.12,0.0,0.04,0.31,52,65.0,8.0,989 Sports,E,PS2
NCAA Final Four 2003,2002,Sports,Sony Computer Entertainment,0.09,0.07,0.0,0.02,0.19,57,60.0,4.0,989 Sports,E,PS2
NCAA Football 06,2005,Sports,Electronic Arts,0.73,0.21,0.0,0.03,0.97,87,83.0,27.0,EA Sports,E,"XB,PS2"
NCAA Football 07,2006,Sports,Electronic Arts,1.41,0.05,0.0,0.23,1.7,87,86.0,23.0,EA Sports,E,"PS2,PSP,X360,XB"
NCAA Football 08,2007,Sports,Electronic Arts,0.65,0.03,0.0,0.11,0.79,83,83.0,23.0,EA Tiburon,E,"PS2,XB,PS3,X360"
NCAA Football 09,2008,Sports,Electronic Arts,0.65,0.0,0.0,0.05,0.71,83,77.0,26.0,EA Tiburon,E,"X360,PS3"
NCAA Football 09 All-Play,2008,Sports,Electronic Arts,0.15,0.0,0.0,0.01,0.16,49,58.0,32.0,EA Canada,E,Wii
NCAA Football 10,2009,Sports,Electronic Arts,0.87,0.0,0.0,0.07,0.94,83,67.0,37.0,EA Tiburon,E,"X360,PS3"
NCAA Football 11,2010,Sports,Electronic Arts,0.86,0.0,0.0,0.06,0.92,86,71.0,70.0,EA Tiburon,E,"X360,PS3"
NCAA Football 12,2011,Sports,Electronic Arts,0.94,0.0,0.0,0.06,0.99,82,66.0,49.0,EA Sports,E,"X360,PS3"
NCAA Football 13,2012,Action,Electronic Arts,1.02,0.0,0.0,0.07,1.09,76,55.0,65.0,EA Tiburon,E,"X360,PS3"
NCAA Football 14,2013,Sports,Electronic Arts,0.75,0.0,0.0,0.09,0.84,77,62.0,40.0,EA Tiburon,E,"PS3,X360"
NCAA Football 2002,2001,Sports,Electronic Arts,0.77,0.6,0.0,0.2,1.57,90,87.0,24.0,EA Sports,E,PS2
NCAA Football 2003,2002,Sports,Electronic Arts,1.16,0.08,0.0,0.19,1.44,91,86.0,27.0,EA Sports,E,"PS2,GC,XB"
NCAA Football 2004,2003,Sports,Electronic Arts,0.12,0.03,0.0,0.0,0.15,89,75.0,6.0,EA Sports,E,"GC,PS2,XB"
NCAA Football 2005,2004,Sports,Electronic Arts,0.17,0.04,0.0,0.01,0.22,88,90.0,5.0,EA Sports,E,"GC,XB,PS2"
NCAA March Madness 06,2005,Sports,Electronic Arts,0.45,0.02,0.0,0.07,0.53,78,91.0,13.0,EA Canada,E,"PS2,XB"
NCAA March Madness 07,2007,Sports,Electronic Arts,0.19,0.0,0.0,0.02,0.21,67,71.0,15.0,EA Canada,E,"X360,PS2"
NCAA March Madness 08,2007,Sports,Electronic Arts,0.08,0.0,0.0,0.01,0.09,67,38.0,4.0,EA Canada,E,PS3
NCAA March Madness 2003,2002,Sports,Electronic Arts,0.32,0.25,0.0,0.08,0.66,74,80.0,27.0,NuFX,E,PS2
NCAA March Madness 2004,2003,Sports,Electronic Arts,0.5,0.39,0.0,0.13,1.03,82,88.0,12.0,NuFX,E,PS2
NCAA March Madness 2005,2004,Sports,Electronic Arts,0.44,0.02,0.0,0.07,0.53,78,83.0,13.0,EA Canada,E,"PS2,XB"
NCIS,2011,Adventure,Ubisoft,0.07,0.04,0.0,0.02,0.12,50,40.0,4.0,Ubisoft,T,"PS3,X360"
NERF N-Strike,2008,Shooter,Electronic Arts,0.91,0.09,0.0,0.09,1.09,66,44.0,7.0,"EA Redwood Shores, EA Salt Lake",E10+,Wii
NERF N-Strike Elite,2009,Shooter,Electronic Arts,0.93,0.0,0.0,0.07,1.0,67,45.0,6.0,EA Salt Lake,E10+,Wii
NES Remix,2014,Action,Nintendo,0.17,0.0,0.08,0.02,0.28,71,71.0,133.0,Indies Zero,E,WiiU
NFL 2K1,2000,Sports,Sega,1.02,0.05,0.0,0.02,1.09,97,60.0,47.0,Visual Concepts,E,DC
NFL 2K2,2001,Sports,Sega,0.44,0.34,0.0,0.11,0.89,85,75.0,6.0,Visual Concepts,E,PS2
NFL 2K3,2002,Sports,Atari,1.06,0.08,0.0,0.18,1.32,93,74.0,25.0,Visual Concepts,E,"PS2,GC"
NFL Blitz 20-02,2002,Sports,Midway Games,0.14,0.11,0.0,0.04,0.28,76,89.0,15.0,Midway,E,PS2
NFL Blitz 20-03,2002,Sports,Midway Games,0.21,0.17,0.0,0.06,0.44,73,86.0,5.0,Point of View,E,"PS2,XB"
NFL Blitz Pro,2003,Sports,Midway Games,0.11,0.09,0.0,0.03,0.23,73,85.0,14.0,Midway,E,"PS2,XB"
NFL Fever 2002,2000,Sports,Microsoft Game Studios,0.74,0.21,0.0,0.04,0.99,79,85.0,10.0,Microsoft Game Studios,E,XB
NFL Fever 2003,2002,Sports,Microsoft Game Studios,0.46,0.13,0.0,0.02,0.61,72,86.0,12.0,Microsoft Game Studios,E,XB
NFL Fever 2004,2003,Sports,Microsoft Game Studios,0.24,0.07,0.0,0.01,0.32,74,88.0,16.0,Microsoft Game Studios,E,XB
NFL GameDay 2002,2001,Sports,Sony Computer Entertainment,0.23,0.15,0.0,0.03,0.4,62,88.0,4.0,989 Sports,E,"PS,PS2"
NFL GameDay 2004,2003,Sports,Sony Computer Entertainment,0.2,0.16,0.0,0.05,0.41,65,87.0,6.0,989 Sports,E,PS2
NFL Head Coach,2006,Sports,Electronic Arts,0.09,0.03,0.0,0.0,0.12,69,71.0,9.0,EA Tiburon,E,"XB,PS2"
NFL Head Coach 09,2008,Sports,Electronic Arts,0.13,0.0,0.0,0.01,0.14,64,71.0,12.0,EA Tiburon,E,"PS3,X360"
NFL Quarterback Club 2002,2001,Sports,Acclaim Entertainment,0.11,0.08,0.0,0.03,0.22,67,78.0,6.0,Acclaim,E,PS2
NFL Street,2004,Sports,Electronic Arts,0.49,0.15,0.0,0.02,0.66,81,88.0,9.0,EA Tiburon,E,"XB,PS2,GC"
NFL Street 2,2004,Sports,Electronic Arts,0.36,0.11,0.0,0.02,0.48,78,65.0,11.0,EA Tiburon,E,"XB,PS2"
NFL Street 2 Unleashed,2005,Sports,Electronic Arts,0.34,0.0,0.0,0.03,0.37,73,74.0,14.0,EA Tiburon,E,PSP
NFL Tour,2008,Sports,Electronic Arts,0.09,0.0,0.0,0.01,0.1,49,31.0,45.0,EA Tiburon,E,X360
NHL 06,2005,Sports,Electronic Arts,0.48,0.02,0.0,0.08,0.58,78,85.0,29.0,EA Canada,E10+,"PS2,XB,GC"
NHL 07,2006,Sports,Electronic Arts,0.25,0.0,0.0,0.02,0.27,79,53.0,167.0,EA Sports,E10+,"X360,XB,PSP,PS2"
NHL 08,2007,Action,Electronic Arts,0.22,0.01,0.0,0.02,0.25,85,82.0,44.0,EA Canada,E10+,"X360,PS3"
NHL 09,2008,Sports,Electronic Arts,0.0,0.02,0.0,0.0,0.02,62,41.0,30.0,EA Canada,E10+,"PC,PS3,X360"
NHL 10,2009,Sports,Electronic Arts,0.51,0.1,0.0,0.06,0.66,88,84.0,71.0,EA Canada,E10+,"X360,PS3"
NHL 11,2010,Sports,Electronic Arts,0.4,0.12,0.0,0.07,0.59,88,71.0,54.0,Electronic Arts,E10+,"PS3,X360"
NHL 12,2011,Sports,Electronic Arts,0.55,0.1,0.0,0.05,0.7,86,70.0,72.0,Electronic Arts,E10+,"X360,PS3"
NHL 13,2012,Sports,Electronic Arts,0.33,0.21,0.0,0.09,0.64,84,68.0,60.0,Electronic Arts,E10+,"PS3,X360"
NHL 14,2013,Sports,Electronic Arts,0.4,0.09,0.0,0.05,0.54,81,59.0,92.0,Electronic Arts,E10+,"X360,PS3"
NHL 15,2014,Sports,Electronic Arts,0.31,0.19,0.0,0.1,0.6,60,36.0,306.0,EA Sports,E10+,"PS4,XOne"
NHL 16,2015,Sports,Electronic Arts,0.38,0.05,0.0,0.05,0.48,80,60.0,81.0,"EA Sports, EA Canada",E10+,"XOne,PS4"
NHL 2001,2000,Sports,Electronic Arts,0.35,0.24,0.0,0.04,0.63,88,77.0,7.0,Page 44 Studios,E,"PS,PS2"
NHL 2002,2001,Sports,Electronic Arts,0.2,0.06,0.0,0.01,0.27,89,88.0,5.0,EA Sports,E,"XB,PS2"
NHL 2003,2002,Sports,Electronic Arts,0.46,0.36,0.0,0.12,0.93,79,68.0,18.0,EA Sports,E,"PS2,GC,XB"
NHL 2004,2003,Sports,Electronic Arts,0.13,0.04,0.0,0.01,0.18,85,65.0,31.0,EA Black Box,E,"XB,GC,PS2"
NHL 2005,2004,Sports,Electronic Arts,0.05,0.01,0.0,0.0,0.07,75,56.0,5.0,EA Sports,E,"GC,PS2,XB"
NHL 2K10,2009,Sports,Take-Two Interactive,0.11,0.02,0.0,0.01,0.15,69,79.0,15.0,Take-Two Interactive,E10+,"X360,PS3,Wii"
NHL 2K11,2010,Sports,Take-Two Interactive,0.23,0.02,0.0,0.02,0.27,62,58.0,4.0,Visual Concepts,E10+,Wii
NHL 2K3,2002,Sports,Sega,0.01,0.0,0.0,0.0,0.02,89,70.0,6.0,Treyarch,E,"GC,XB,PS2"
NHL 2K6,2005,Sports,Take-Two Interactive,0.09,0.0,0.0,0.01,0.1,75,61.0,24.0,2K Sports,E10+,"X360,XB,PS2"
NHL 2K7,2006,Sports,Take-Two Interactive,0.11,0.0,0.0,0.01,0.12,79,66.0,5.0,Kush Games,E10+,"PS3,X360"
NHL 2K8,2007,Sports,Take-Two Interactive,0.11,0.01,0.0,0.01,0.13,71,74.0,16.0,Kush Games,E10+,X360
NHL 2K9,2008,Sports,Take-Two Interactive,0.15,0.01,0.0,0.01,0.17,69,67.0,7.0,Visual Concepts,E10+,"X360,Wii"
NHL FaceOff 2001,2001,Sports,Sony Computer Entertainment,0.1,0.07,0.0,0.02,0.2,57,40.0,4.0,989 Sports,E,PS2
NHL Hitz 20-02,2001,Sports,Midway Games,0.28,0.22,0.0,0.07,0.56,78,76.0,8.0,Black Box,E,"PS2,XB,GC"
NHL Hitz 20-03,2002,Sports,Midway Games,0.08,0.02,0.0,0.0,0.11,81,85.0,13.0,Black Box,E,"XB,PS2,GC"
NHL Hitz Pro,2003,Sports,Midway Games,0.09,0.07,0.0,0.02,0.19,79,89.0,13.0,Next Level Games,E,"PS2,XB"
NHL Rivals 2004,2003,Sports,Microsoft Game Studios,0.08,0.02,0.0,0.0,0.11,65,88.0,20.0,Microsoft Game Studios,E,XB
NPPL: Championship Paintball 2009,2008,Shooter,Activision Value,0.1,0.01,0.0,0.01,0.12,44,73.0,9.0,FUN Labs,E10+,"X360,PS3"
Nacho Libre,2006,Action,Majesco Entertainment,0.03,0.0,0.0,0.0,0.03,56,58.0,6.0,BudCat,E10+,DS
Namco Museum,2001,Misc,Namco Bandai Games,1.73,0.07,0.0,0.02,1.82,72,60.0,5.0,Mass Media,E,"PS2,GBA"
Namco Museum Battle Collection,2005,Misc,Sony Computer Entertainment,0.75,0.18,0.0,0.16,1.08,73,72.0,9.0,TOSE,E10+,PSP
Namco Museum DS,2007,Misc,Atari,1.13,0.01,0.06,0.09,1.29,67,59.0,8.0,M2,E,DS
Namco Museum Remix,2007,Misc,Atari,0.68,0.0,0.0,0.05,0.74,49,63.0,4.0,TOSE,E,Wii
Nancy Drew: The Mystery of the Clue Bender Society,2008,Adventure,Codemasters,0.24,0.0,0.0,0.02,0.26,46,36.0,5.0,Gorilla Systems,E10+,DS
Nano Assault,2011,Shooter,Majesco Entertainment,0.08,0.0,0.0,0.01,0.08,75,77.0,18.0,Shin'en,E10+,3DS
NanoBreaker,2005,Action,Konami Digital Entertainment,0.03,0.02,0.0,0.01,0.06,51,67.0,11.0,KCET,M,PS2
Nanostray,2005,Shooter,Majesco Entertainment,0.05,0.0,0.0,0.0,0.06,71,77.0,19.0,Shin'en,E,DS
Nanostray 2,2008,Shooter,Codemasters,0.03,0.01,0.0,0.0,0.05,75,78.0,8.0,Shin'en,E,DS
Napoleon Dynamite: The Game,2007,Puzzle,Crave Entertainment,0.03,0.0,0.0,0.0,0.04,37,46.0,7.0,7 Studios,E10+,"PSP,DS"
Napoleon: Total War,2010,Strategy,Sega,0.02,0.53,0.0,0.12,0.66,81,79.0,515.0,Creative Assembly,T,PC
Naruto Shippuden: Clash of Ninja Revolution 3,2009,Fighting,Nintendo,0.44,0.03,0.0,0.04,0.51,74,81.0,21.0,8ing/Raizing,T,Wii
Naruto Shippuden: Dragon Blade Chronicles,2009,Action,505 Games,0.11,0.01,0.05,0.01,0.18,38,30.0,12.0,"Eighting, Takara Tomy",E10+,Wii
Naruto Shippuden: Kizuna Drive,2010,Action,Namco Bandai Games,0.04,0.02,0.05,0.01,0.13,57,50.0,6.0,Premium Agency,T,PSP
Naruto Shippuden: Legends: Akatsuki Rising,2009,Fighting,Namco Bandai Games,0.14,0.0,0.0,0.01,0.15,60,62.0,10.0,Racjin,T,PSP
Naruto Shippuden: Ninja Destiny 2,2008,Fighting,Takara Tomy,0.19,0.02,0.13,0.02,0.37,55,57.0,11.0,Takara Tomy,T,DS
Naruto Shippuden: Ultimate Ninja Heroes 3,2009,Fighting,Namco Bandai Games,0.13,0.04,0.19,0.03,0.38,61,66.0,19.0,CyberConnect2,T,PSP
Naruto Shippuden: Ultimate Ninja Impact,2011,Fighting,Namco Bandai Games,0.09,0.07,0.15,0.04,0.34,59,72.0,26.0,Racjin,T,PSP
Naruto Shippuden: Ultimate Ninja Storm 2,2010,Fighting,Namco Bandai Games,0.43,0.27,0.01,0.07,0.78,74,85.0,39.0,CyberConnect2,T,"X360,PS3"
Naruto Shippuden: Ultimate Ninja Storm 3,2013,Fighting,Namco Bandai Games,0.32,0.32,0.15,0.15,0.93,77,79.0,187.0,CyberConnect2,T,"PS3,X360"
Naruto Shippuden: Ultimate Ninja Storm Generations,2012,Fighting,Namco Bandai Games,0.26,0.14,0.01,0.04,0.44,74,72.0,47.0,"CyberConnect2, Racjin",T,"X360,PS3"
Naruto Shippuden: Ultimate Ninja Storm Revolution,2014,Fighting,Namco Bandai Games,0.15,0.14,0.09,0.06,0.43,73,75.0,100.0,CyberConnect2,T,"PS3,X360"
Naruto: Clash of Ninja,2003,Fighting,Tomy Corporation,0.53,0.14,0.0,0.02,0.68,72,81.0,20.0,Tomy Corporation,T,GC
Naruto: Clash of Ninja 2,2003,Fighting,Nintendo,0.44,0.12,0.45,0.03,1.04,74,89.0,39.0,8ing/Raizing,T,GC
Naruto: Clash of Ninja Revolution,2007,Fighting,Tomy Corporation,0.44,0.46,0.0,0.11,1.01,74,80.0,27.0,8ing/Raizing,T,Wii
Naruto: Clash of Ninja Revolution 2,2008,Fighting,Tomy Corporation,0.34,0.02,0.0,0.03,0.38,72,84.0,16.0,Eighting,T,Wii
Naruto: Ninja Council,2003,Action,Tomy Corporation,0.16,0.06,0.0,0.0,0.22,60,71.0,9.0,Aspect,E10+,GBA
Naruto: Ninja Council 3,2006,Action,D3Publisher,0.39,0.0,0.0,0.03,0.42,56,65.0,13.0,Aspect,E10+,DS
Naruto: Ninja Destiny,2006,Fighting,Namco Bandai Games,0.02,0.01,0.16,0.0,0.19,61,44.0,10.0,Takara Tomy,T,DS
Naruto: Path of the Ninja,2007,Role-Playing,D3Publisher,0.37,0.0,0.0,0.03,0.4,57,72.0,9.0,TOSE,E10+,DS
Naruto: Path of the Ninja 2,2006,Role-Playing,Takara Tomy,0.22,0.0,0.0,0.02,0.23,62,75.0,6.0,TOSE,E10+,DS
Naruto: Powerful Shippuden,2012,Platform,Namco Bandai Games,0.08,0.02,0.04,0.01,0.15,71,54.0,19.0,Inti Creates,E10+,3DS
Naruto: Rise of a Ninja,2007,Action,Ubisoft,0.29,0.01,0.0,0.03,0.33,78,86.0,84.0,Ubisoft Montreal,T,X360
Naruto: The Broken Bond,2008,Action,Ubisoft,0.24,0.28,0.0,0.06,0.59,80,78.0,46.0,Ubisoft Montreal,T,X360
Naruto: Ultimate Ninja,2003,Fighting,Atari,0.5,0.02,0.0,0.08,0.61,75,77.0,35.0,CyberConnect2,T,PS2
Naruto: Ultimate Ninja 2,2004,Fighting,Namco Bandai Games,0.47,0.02,0.0,0.08,0.57,73,79.0,27.0,CyberConnect2,T,PS2
Naruto: Ultimate Ninja 3,2005,Fighting,Atari,0.36,0.01,0.0,0.06,0.44,75,87.0,33.0,CyberConnect2,T,PS2
Naruto: Ultimate Ninja Heroes,2006,Fighting,Namco Bandai Games,0.26,0.0,0.0,0.0,0.26,70,66.0,11.0,Bandai,T,PSP
Naruto: Ultimate Ninja Heroes 2 - The Phantom Fortress,2006,Fighting,Atari,0.14,0.0,0.0,0.01,0.16,64,78.0,17.0,CyberConnect2,T,PSP
Naruto: Ultimate Ninja Storm,2008,Fighting,Namco Bandai Games,0.49,0.34,0.09,0.15,1.07,75,86.0,95.0,CyberConnect2,T,PS3
Naruto: Uzumaki Chronicles 2,2006,Action,Namco Bandai Games,0.28,0.22,0.0,0.07,0.58,52,69.0,17.0,Cavia Inc.,T,PS2
Natural Doctrine,2014,Role-Playing,Nippon Ichi Software,0.05,0.02,0.02,0.01,0.1,53,60.0,79.0,Kadokawa,M,"PS4,PSV"
Naughty Bear,2010,Action,505 Games,0.21,0.15,0.0,0.04,0.4,43,56.0,70.0,Artificial Mind and Movement,T,"X360,PS3"
Naval Assault: The Killing Tide,2010,Simulation,505 Games,0.08,0.07,0.0,0.02,0.17,40,42.0,5.0,Artech Studios,T,X360
Naval Ops: Warship Gunner,2003,Simulation,Tecmo Koei,0.05,0.04,0.0,0.01,0.11,67,89.0,23.0,Micro Cabin,T,PS2
Need For Speed: High Stakes,1999,Racing,Electronic Arts,1.58,0.64,0.0,0.09,2.31,86,85.0,28.0,EA Canada,E,PS
Need For Speed: Undercover,2008,Racing,Electronic Arts,0.0,0.07,0.0,0.01,0.08,65,49.0,231.0,EA Black Box,T,"PC,PS3,DS,Wii,PSP,X360"
Need for Speed Carbon,2006,Racing,Electronic Arts,0.27,0.07,0.0,0.01,0.35,75,78.0,14.0,EA Canada,E10+,"GC,PC,PS3,PS2,XB,X360,Wii"
Need for Speed Carbon: Own the City,2006,Racing,Electronic Arts,0.17,0.01,0.0,0.02,0.2,70,75.0,15.0,Exient Entertainment,E,"DS,PSP"
Need for Speed Rivals,2013,Racing,Electronic Arts,0.73,0.92,0.03,0.3,1.98,80,62.0,667.0,Ghost Games,E10+,"PS4,PC,PS3,XOne,X360"
Need for Speed Underground,2003,Racing,Electronic Arts,0.0,0.04,0.0,0.01,0.05,82,83.0,307.0,Black Box,E,"PC,GC,PS2,GBA,XB"
Need for Speed Underground 2,2004,Racing,Electronic Arts,0.31,0.12,0.0,0.01,0.43,72,82.0,13.0,Pocketeers,E,"GBA,XB,PC,PS2,DS"
Need for Speed Underground Rivals,2005,Racing,Electronic Arts,0.69,0.37,0.02,0.24,1.32,74,85.0,38.0,Team Fusion,E,PSP
Need for Speed: Hot Pursuit,2010,Racing,Electronic Arts,0.17,0.23,0.0,0.05,0.46,50,37.0,18.0,Exient Entertainment,E10+,"Wii,PS3,X360,PC"
Need for Speed: Hot Pursuit 2,2002,Racing,Electronic Arts,0.68,0.11,0.0,0.03,0.82,75,64.0,15.0,EA Seattle,E,"XB,PS2,GC"
Need for Speed: Most Wanted,2005,Racing,Electronic Arts,0.02,0.23,0.0,0.04,0.29,82,85.0,525.0,Black Box,T,"PC,PS2,X360,PC,DS,GC,X360,XB"
Need for Speed: Most Wanted 5-1-0,2005,Racing,Electronic Arts,1.77,0.12,0.02,0.17,2.07,72,78.0,54.0,EA Canada,E10+,PSP
Need for Speed: Nitro,2009,Racing,Electronic Arts,0.21,0.13,0.0,0.04,0.38,70,63.0,7.0,Firebrand Games,E10+,"DS,Wii"
