Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,User_Score,User_Count,Developer,Rating
The Legend of Heroes III: Song of the Ocean,PSP,2006.0,Role-Playing,Namco Bandai Games,0.03,0.0,0.0,0.0,0.03,58.0,6.1,7.0,Microvision,E10+
Bullet Witch,X360,2006.0,Shooter,Atari,0.07,0.01,0.02,0.01,0.1,55.0,6.1,41.0,Cavia Inc.,M
X-Men: The Official Game,X360,2006.0,Action,Activision,0.16,0.0,0.0,0.01,0.17,52.0,6.1,20.0,"Z-Axis, Ltd.",T
Madden NFL 07,X360,2006.0,Sports,Electronic Arts,1.66,0.0,0.01,0.13,1.8,80.0,6,148.0,EA Tiburon,E
Tiger Woods PGA Tour 07,PS2,2006.0,Sports,Electronic Arts,0.6,0.02,0.0,0.1,0.72,79.0,6,8.0,EA Redwood Shores,E
Tom Clancy's Ghost Recon Advanced Warfighter,XB,2006.0,Shooter,Ubisoft,0.21,0.11,0.0,0.01,0.33,66.0,6,27.0,Ubisoft Shanghai,T
Children of Mana,DS,2006.0,Role-Playing,Nintendo,0.16,0.01,0.29,0.01,0.48,65.0,6,21.0,Nex Entertainment,E10+
Bounty Hounds,PSP,2006.0,Action,Namco Bandai Games,0.03,0.0,0.0,0.0,0.03,63.0,6,7.0,Xpec,T
NBA Live 07,PS2,2006.0,Sports,Electronic Arts,1.07,0.04,0.02,0.17,1.3,63.0,6,39.0,EA Sports,E
Spy Hunter: Nowhere To Run,PS2,2006.0,Racing,Midway Games,0.01,0.01,0.0,0.0,0.02,51.0,6,6.0,Terminal Reality,T
Over G Fighters,X360,2006.0,Simulation,Ubisoft,0.19,0.01,0.0,0.02,0.21,49.0,6,49.0,Taito Corporation,T
Hummer Badlands,XB,2006.0,Racing,Global Star,0.01,0.0,0.0,0.0,0.02,44.0,6,5.0,Eutechnyx,E
Bionicle Heroes,X360,2006.0,Shooter,Eidos Interactive,0.05,0.01,0.0,0.01,0.07,59.0,5.9,22.0,Traveller's Tales,E10+
Super Monkey Ball Adventure,PSP,2006.0,Platform,Sega,0.05,0.02,0.0,0.01,0.08,56.0,5.9,7.0,TT Games,E
Super Dragon Ball Z,PS2,2006.0,Fighting,Atari,0.09,0.07,0.19,0.02,0.37,72.0,5.8,21.0,Crafts & Meister,T
Guilty Gear Dust Strikers,DS,2006.0,Fighting,Majesco Entertainment,0.05,0.0,0.0,0.0,0.05,60.0,5.8,9.0,Arc System Works,T
Dance Factory,PS2,2006.0,Action,Codemasters,0.02,0.01,0.0,0.0,0.03,56.0,5.8,8.0,Broadsword Interactive,E
Avatar: The Last Airbender,Wii,2006.0,Adventure,THQ,0.23,0.02,0.0,0.02,0.28,56.0,5.8,8.0,AWE Games,E10+
Nacho Libre,DS,2006.0,Action,Majesco Entertainment,0.03,0.0,0.0,0.0,0.03,56.0,5.8,6.0,BudCat,E10+
Genji: Days of the Blade,PS3,2006.0,Action,Sony Computer Entertainment,0.18,0.37,0.06,0.14,0.75,55.0,5.8,30.0,Game Republic,T
State of Emergency 2,PS2,2006.0,Shooter,SouthPeak Games,0.04,0.03,0.0,0.01,0.08,44.0,5.8,15.0,DC Studios,M
Super Monkey Ball: Banana Blitz,Wii,2006.0,Misc,Sega,1.05,0.91,0.04,0.24,2.24,74.0,5.7,72.0,Sega,E
Major League Baseball 2K6,XB,2006.0,Sports,Take-Two Interactive,0.24,0.07,0.0,0.01,0.33,71.0,5.7,12.0,Kush Games,E
Barnyard,Wii,2006.0,Action,THQ,0.04,0.0,0.0,0.0,0.04,65.0,5.7,7.0,Blue Tongue Entertainment,E10+
FIFA Street 2,GC,2006.0,Sports,Electronic Arts,0.09,0.02,0.0,0.0,0.11,63.0,5.7,7.0,EA Canada,E
Eragon,X360,2006.0,Action,Vivendi Games,0.12,0.01,0.0,0.01,0.14,48.0,5.7,24.0,Stormfront Studios,T
Justice League Heroes,DS,2006.0,Role-Playing,Eidos Interactive,0.08,0.0,0.0,0.01,0.09,43.0,5.7,7.0,Sensory Sweep,E10+
Pirates of the Caribbean: Dead Man's Chest,GBA,2006.0,Adventure,Disney Interactive Studios,0.33,0.12,0.0,0.01,0.47,70.0,5.6,5.0,Amaze Entertainment,E10+
SpongeBob SquarePants: Creature from the Krusty Krab,Wii,2006.0,Platform,THQ,0.44,0.02,0.0,0.04,0.49,57.0,5.6,7.0,Blitz Games,E
Open Season,Wii,2006.0,Platform,Ubisoft,0.06,0.0,0.0,0.01,0.07,49.0,5.6,7.0,Ubisoft,E10+
Cabela's Alaskan Adventure,X360,2006.0,Sports,Activision,0.12,0.0,0.0,0.01,0.13,48.0,5.6,17.0,FUN Labs,T
Rampage: Total Destruction,Wii,2006.0,Action,Midway Games,0.19,0.01,0.0,0.02,0.21,46.0,5.6,19.0,"Pipeworks Software, Inc.",E10+
Tank Beat,DS,2006.0,Strategy,Midas Interactive Entertainment,0.01,0.01,0.0,0.0,0.02,40.0,5.4,8.0,MileStone Inc.,E10+
Midnight Club 3: DUB Edition Remix,XB,2006.0,Racing,Take-Two Interactive,0.15,0.04,0.0,0.01,0.2,87.0,5.3,18.0,Rockstar San Diego,E10+
NHL 07,X360,2006.0,Sports,Electronic Arts,0.25,0.0,0.0,0.02,0.27,79.0,5.3,167.0,EA Sports,E10+
NASCAR,PSP,2006.0,Racing,Electronic Arts,0.09,0.0,0.0,0.01,0.1,66.0,5.3,6.0,Exient Entertainment,E
Stacked with Daniel Negreanu,PS2,2006.0,Misc,Myelin Media,0.04,0.03,0.0,0.01,0.07,63.0,5.3,7.0,5000ft,T
Far Cry Vengeance,Wii,2006.0,Shooter,Ubisoft,0.06,0.01,0.0,0.01,0.08,38.0,5.3,53.0,Ubisoft Montreal,M
Major League Baseball 2K6,PS2,2006.0,Sports,Spike,0.37,0.01,0.0,0.06,0.44,70.0,5.2,27.0,Kush Games,E
PaRappa The Rapper,PSP,2006.0,Misc,Sony Computer Entertainment,0.11,0.0,0.02,0.02,0.14,67.0,5.2,16.0,Epics,E
Bionicle Heroes,GC,2006.0,Shooter,Eidos Interactive,0.08,0.02,0.0,0.0,0.11,51.0,5.2,5.0,Traveller's Tales,E10+
The Sims 2: Pets,DS,2006.0,Simulation,Electronic Arts,0.92,0.93,0.0,0.22,2.07,49.0,5.2,24.0,Full Fat,E
Tenchu: Dark Secret,DS,2006.0,Action,From Software,0.03,0.0,0.01,0.0,0.05,37.0,5.1,7.0,From Software,T
Mobile Suit Gundam: Crossfire,PS3,2006.0,Simulation,Namco Bandai Games,0.06,0.0,0.14,0.01,0.2,33.0,5.1,47.0,Bec,T
Cabela's African Safari,X360,2006.0,Sports,Activision Value,0.13,0.0,0.0,0.01,0.14,53.0,5,8.0,FUN Labs,T
LEGO Star Wars II: The Original Trilogy,DS,2006.0,Action,LucasArts,0.96,0.03,0.0,0.08,1.07,47.0,5,38.0,Amaze Entertainment,E
Escape from Bug Island,Wii,2006.0,Action,Eidos Interactive,0.04,0.01,0.01,0.0,0.06,37.0,5,25.0,Spike,M
NBA Live 07,X360,2006.0,Sports,Electronic Arts,0.42,0.0,0.0,0.04,0.46,59.0,4.9,60.0,EA Sports,E
Astonishia Story,PSP,2006.0,Role-Playing,Ubisoft,0.03,0.0,0.0,0.0,0.03,48.0,4.9,18.0,Sonnori,E10+
Wing Island,Wii,2006.0,Simulation,Konami Digital Entertainment,0.03,0.01,0.01,0.0,0.05,47.0,4.9,8.0,CAProduction,E
25 to Life,PS2,2006.0,Shooter,Eidos Interactive,0.35,0.01,0.0,0.06,0.42,39.0,4.9,46.0,"Ritual Entertainment, Avalanche Software",M
Superman Returns,DS,2006.0,Action,Electronic Arts,0.07,0.0,0.0,0.01,0.07,33.0,4.9,13.0,EA Tiburon,E
Myst,PSP,2006.0,Adventure,Midway Games,0.0,0.01,0.0,0.0,0.01,69.0,4.8,5.0,Hoplite Research,E
SNK vs. Capcom Card Fighters DS,DS,2006.0,Strategy,Ignition Entertainment,0.09,0.0,0.0,0.01,0.1,48.0,4.8,6.0,SNK Playmore,T
Cars,GBA,2006.0,Racing,THQ,0.81,0.3,0.0,0.02,1.13,50.0,4.7,6.0,Helixe,E
NHL 07,PS2,2006.0,Sports,Electronic Arts,0.42,0.02,0.0,0.07,0.51,76.0,4.6,51.0,EA Sports,E10+
Driver: Parallel Lines,XB,2006.0,Racing,Atari,0.05,0.01,0.0,0.0,0.07,69.0,4.6,17.0,Reflections Interactive,M
Blazing Angels: Squadrons of WWII,PC,2006.0,Simulation,Ubisoft,0.02,0.0,0.0,0.0,0.02,65.0,4.6,17.0,Ubisoft Romania,T
Tom Clancy's Ghost Recon: Advanced Warfighter,PS2,2006.0,Shooter,Ubisoft,0.03,0.02,0.0,0.01,0.06,44.0,4.6,41.0,Ubisoft Shanghai,T
Dave Mirra BMX Challenge,PSP,2006.0,Sports,Oxygen Interactive,0.06,0.0,0.0,0.01,0.07,32.0,4.6,10.0,Left Field Productions,E
MechAssault: Phantom War,DS,2006.0,Simulation,Majesco Entertainment,0.03,0.0,0.0,0.0,0.03,66.0,4.5,4.0,Backbone Entertainment,T
Turn It Around,DS,2006.0,Action,505 Games,0.03,0.0,0.0,0.0,0.03,39.0,4.5,4.0,"Taito Corporation, 505 Games",E
Naruto: Ninja Destiny,DS,2006.0,Fighting,Namco Bandai Games,0.02,0.01,0.16,0.0,0.19,61.0,4.4,10.0,Takara Tomy,T
Sonic the Hedgehog,X360,2006.0,Platform,Sega,0.44,0.48,0.0,0.11,1.04,46.0,4.4,455.0,Sega,E10+
Madden NFL 07,PS3,2006.0,Sports,Electronic Arts,0.47,0.0,0.01,0.04,0.52,76.0,4.2,22.0,EA Tiburon,E
The Ant Bully,PS2,2006.0,Platform,Midway Games,0.05,0.04,0.0,0.01,0.1,52.0,4.2,6.0,Artificial Mind and Movement,E10+
AMF Xtreme Bowling,PS2,2006.0,Sports,Mastertronic,0.01,0.01,0.0,0.0,0.02,30.0,4.2,5.0,"Atomic Planet Entertainment, Mud Duck Productions",E
Sonic the Hedgehog,PS3,2006.0,Platform,Sega,0.41,0.06,0.04,0.66,1.16,43.0,4.1,176.0,Sonic Team,E10+
Kengo: Legend of The 9,X360,2006.0,Fighting,Majesco Entertainment,0.06,0.01,0.0,0.01,0.07,38.0,4.1,14.0,Genki,M
Star Trek: Legacy,PC,2006.0,Simulation,Ubisoft,0.0,0.01,0.0,0.0,0.02,56.0,4,35.0,Mad Doc Software,E10+
Final Fight: Streetwise,XB,2006.0,Action,Capcom,0.01,0.0,0.0,0.0,0.02,42.0,4,4.0,Secret Level,M
GT Pro Series,Wii,2006.0,Racing,Ubisoft,0.46,0.01,0.02,0.04,0.52,41.0,4,21.0,MTO,E
Army Men: Major Malfunction,XB,2006.0,Shooter,Global Star,0.01,0.0,0.0,0.0,0.02,36.0,4,5.0,Team 17,T
Major League Baseball 2K6,X360,2006.0,Sports,Spike,0.34,0.0,0.0,0.03,0.37,66.0,3.9,37.0,Kush Games,E
Pimp My Ride,X360,2006.0,Racing,Activision,0.1,0.0,0.0,0.01,0.11,38.0,3.8,29.0,Eutechnyx,T
Sudoku Mania,DS,2006.0,Puzzle,Zoo Digital Publishing,0.09,0.0,0.0,0.01,0.1,25.0,3.5,4.0,FrontLine Studios,E
Scarface: Money. Power. Respect.,PSP,2006.0,Strategy,Vivendi Games,0.15,0.0,0.0,0.01,0.16,58.0,3.1,15.0,Radical Entertainment,M
Thrillville,PS2,2006.0,Strategy,Atari,0.55,0.02,0.0,0.09,0.66,69.0,2.9,52.0,Frontier Developments,E10+
Thrillville,PSP,2006.0,Strategy,Atari,0.18,0.0,0.0,0.02,0.2,72.0,2.8,39.0,Frontier Developments,E10+
The Da Vinci Code,XB,2006.0,Action,Take-Two Interactive,0.03,0.01,0.0,0.0,0.04,52.0,2.8,5.0,Double Helix Games,T
Bomberman: Act Zero,X360,2006.0,Puzzle,Konami Digital Entertainment,0.04,0.0,0.0,0.0,0.04,34.0,2.2,42.0,Hudson,T
Cars,DS,2006.0,Racing,THQ,0.85,0.04,0.0,0.07,0.97,54.0,2.1,11.0,Helixe,E
March of the Penguins,DS,2006.0,Adventure,Zoo Digital Publishing,0.04,0.0,0.0,0.0,0.05,34.0,1.7,6.0,SkyRiver Studios,E
The Ant Bully,Wii,2006.0,Platform,Midway Games,0.08,0.0,0.0,0.01,0.09,45.0,1.4,5.0,Artificial Mind and Movement,E10+
wwe Smackdown vs. Raw 2006,PS2,2005.0,Fighting,THQ,1.57,1.02,0.0,0.41,3.0,84.0,8.3,105.0,Yuke’s,T
Resident Evil 4,GC,2005.0,Action,Capcom,0.98,0.42,0.22,0.06,1.69,96.0,9.4,767.0,Capcom,M
Metal Gear Solid 3: Subsistence,PS2,2005.0,Action,Konami Digital Entertainment,0.34,0.01,0.15,0.06,0.55,94.0,9.3,439.0,Aspect,M
NHL 06,GC,2005.0,Sports,Electronic Arts,0.06,0.02,0.0,0.0,0.08,78.0,9.3,7.0,EA Canada,E10+
Tak: The Great Juju Challenge,GC,2005.0,Platform,THQ,0.12,0.03,0.0,0.0,0.15,75.0,9.3,4.0,Avalanche Software,E
Shrek SuperSlam,XB,2005.0,Action,Activision,0.07,0.02,0.0,0.0,0.09,71.0,9.3,4.0,Shaba Games,E10+
College Hoops 2K6,XB,2005.0,Sports,Take-Two Interactive,0.07,0.02,0.0,0.0,0.1,82.0,9.2,6.0,2K Sports,E
Phoenix Wright: Ace Attorney,DS,2005.0,Adventure,Capcom,0.44,0.05,0.39,0.05,0.92,81.0,9.2,203.0,Capcom,T
Mega Man Anniversary Collection,XB,2005.0,Platform,Capcom,0.1,0.03,0.0,0.0,0.13,80.0,9.2,5.0,Atomic Planet Entertainment,E
Total Overdose: A Gunslinger's Tale in Mexico,XB,2005.0,Shooter,Eidos Interactive,0.02,0.01,0.0,0.0,0.02,71.0,9.2,27.0,Deadline Games,M
Worms 4: Mayhem,XB,2005.0,Strategy,Codemasters,0.03,0.01,0.0,0.0,0.04,69.0,9.2,6.0,Team 17,T
Shadow of the Colossus,PS2,2005.0,Action,Sony Computer Entertainment,0.78,0.03,0.2,0.13,1.14,91.0,9.1,933.0,SCE Japan Studio,T
Oddworld: Stranger's Wrath,XB,2005.0,Adventure,Electronic Arts,0.19,0.06,0.0,0.01,0.26,88.0,9.1,58.0,Oddworld Inhabitants,T
TimeSplitters: Future Perfect,PS2,2005.0,Shooter,Electronic Arts,0.12,0.09,0.0,0.03,0.24,84.0,9.1,117.0,Free Radical Design,M
The Incredible Hulk: Ultimate Destruction,GC,2005.0,Action,Vivendi Games,0.11,0.03,0.0,0.0,0.15,84.0,9.1,14.0,Radical Entertainment,T
Need for Speed: Most Wanted,PS2,2005.0,Racing,Electronic Arts,2.03,1.79,0.08,0.47,4.37,82.0,9.1,137.0,EA Canada,T
TimeSplitters: Future Perfect,GC,2005.0,Shooter,Electronic Arts,0.06,0.02,0.0,0.0,0.08,82.0,9.1,41.0,Free Radical Design,M
Need for Speed: Most Wanted,GC,2005.0,Racing,Electronic Arts,0.43,0.11,0.0,0.02,0.56,80.0,9.1,22.0,EA Canada,T
Rebelstar: Tactical Command,GBA,2005.0,Strategy,Atari,0.04,0.01,0.0,0.0,0.05,78.0,9.1,10.0,Codo Games,E10+
NCAA March Madness 06,PS2,2005.0,Sports,Electronic Arts,0.45,0.02,0.0,0.07,0.53,78.0,9.1,13.0,EA Canada,E
Mega Man Zero 4,GBA,2005.0,Platform,Capcom,0.08,0.03,0.0,0.0,0.11,77.0,9.1,21.0,Inti,E
The Suffering: Ties That Bind,XB,2005.0,Action,Midway Games,0.07,0.02,0.0,0.0,0.09,76.0,9.1,8.0,Surreal Software,M
Juiced,XB,2005.0,Racing,THQ,0.13,0.04,0.0,0.01,0.18,68.0,9.1,15.0,Juice Games,T
Dynasty Warriors 5: Xtreme Legends,PS2,2005.0,Action,Tecmo Koei,0.11,0.08,0.35,0.03,0.57,57.0,9.1,26.0,Omega Force,T
Tom Clancy's Splinter Cell: Chaos Theory,XB,2005.0,Action,Ubisoft,0.68,0.38,0.0,0.05,1.11,94.0,9,160.0,Ubisoft Montreal,M
Advance Wars: Dual Strike,DS,2005.0,Strategy,Nintendo,0.3,0.02,0.04,0.03,0.39,90.0,9,163.0,Intelligent Systems,E
Psychonauts,XB,2005.0,Platform,THQ,0.09,0.03,0.0,0.0,0.12,88.0,9,71.0,Double Fine Productions,T
Fight Night Round 2,PS2,2005.0,Fighting,Electronic Arts,0.72,0.03,0.0,0.12,0.87,88.0,9,37.0,EA Sports,T
Kingdom Hearts II,PS2,2005.0,Role-Playing,Square Enix,2.2,0.58,1.38,0.17,4.33,87.0,9,766.0,Square Enix,E10+
Devil May Cry 3: Dante's Awakening,PS2,2005.0,Action,Capcom,0.99,0.63,0.29,0.19,2.09,84.0,9,212.0,Capcom,M
Star Wars: Battlefront II,PS2,2005.0,Shooter,LucasArts,2.18,1.02,0.03,0.37,3.59,84.0,9,268.0,Pandemic Studios,T
MLB 2006,PS2,2005.0,Sports,Sony Computer Entertainment,0.33,0.01,0.0,0.05,0.4,81.0,9,21.0,989 Sports,E
Dance Dance Revolution Extreme 2,PS2,2005.0,Simulation,Konami Digital Entertainment,0.95,0.04,0.0,0.16,1.14,76.0,9,21.0,Konami Computer Entertainment Hawaii,E10+
Radiata Stories,PS2,2005.0,Role-Playing,Square Enix,0.18,0.14,0.29,0.05,0.65,74.0,9,54.0,Tri-Ace,T
In The Groove,PS2,2005.0,Misc,RedOctane,0.04,0.03,0.0,0.01,0.07,72.0,9,13.0,Roxor Games,E
Total Overdose: A Gunslinger's Tale in Mexico,PS2,2005.0,Shooter,Eidos Interactive,0.04,0.04,0.0,0.01,0.09,71.0,9,25.0,Deadline Games,M
Shrek SuperSlam,PS2,2005.0,Action,Activision,0.24,0.19,0.0,0.06,0.5,67.0,9,26.0,Shaba Games,E10+
Resident Evil 4,PS2,2005.0,Action,Capcom,2.08,0.83,0.46,0.25,3.62,96.0,8.9,1013.0,Capcom,M
God of War,PS2,2005.0,Action,Sony Computer Entertainment,2.71,1.29,0.02,0.43,4.45,94.0,8.9,997.0,SCE Santa Monica,M
Grand Theft Auto: San Andreas,PC,2005.0,Action,Take-Two Interactive,0.0,0.93,0.0,0.04,0.97,93.0,8.9,1841.0,Rockstar North,M
NBA Street V3,XB,2005.0,Sports,Electronic Arts,0.28,0.03,0.0,0.01,0.32,89.0,8.9,10.0,EA Canada,E
We Love Katamari,PS2,2005.0,Puzzle,Electronic Arts,0.26,0.2,0.0,0.07,0.52,86.0,8.9,51.0,Namco,E
Fire Emblem: Path of Radiance,GC,2005.0,Action,Nintendo,0.29,0.08,0.16,0.01,0.54,85.0,8.9,141.0,Intelligent Systems,T
TimeSplitters: Future Perfect,XB,2005.0,Shooter,Electronic Arts,0.12,0.03,0.0,0.01,0.16,83.0,8.9,35.0,Free Radical Design,M
Star Wars: Battlefront II,XB,2005.0,Shooter,Activision,1.22,0.39,0.0,0.06,1.67,83.0,8.9,106.0,Pandemic Studios,T
Harvest Moon: Magical Melody,GC,2005.0,Simulation,Ubisoft,0.19,0.05,0.0,0.01,0.24,83.0,8.9,44.0,Marvelous,E
Ratchet: Deadlocked,PS2,2005.0,Shooter,Sony Computer Entertainment,0.85,0.03,0.22,0.14,1.24,81.0,8.9,155.0,Insomniac Games,T
Star Wars: Republic Commando,XB,2005.0,Shooter,Activision,0.48,0.17,0.0,0.02,0.67,78.0,8.9,89.0,LucasArts,T
Fatal Frame III: The Tormented,PS2,2005.0,Action,Take-Two Interactive,0.04,0.03,0.0,0.01,0.08,78.0,8.9,58.0,Tecmo,M
Mortal Kombat: Deception,GC,2005.0,Fighting,Midway Games,0.09,0.02,0.0,0.0,0.11,77.0,8.9,15.0,Midway,M
Sniper Elite,PS2,2005.0,Shooter,Ubisoft,0.1,0.07,0.0,0.02,0.19,76.0,8.9,36.0,Rebellion,M
Musashi: Samurai Legend,PS2,2005.0,Role-Playing,Atari,0.07,0.06,0.0,0.02,0.15,64.0,8.9,9.0,Square Enix,T
Disney's Chicken Little,PS2,2005.0,Platform,Disney Interactive Studios,0.32,0.25,0.0,0.08,0.65,60.0,8.9,7.0,Avalanche Software,E10+
Armored Core: Last Raven,PS2,2005.0,Simulation,505 Games,0.05,0.04,0.08,0.01,0.18,59.0,8.9,14.0,From Software,T
Burnout Revenge,PS2,2005.0,Racing,Electronic Arts,0.75,0.03,0.0,0.12,0.9,90.0,8.8,114.0,Criterion Games,E10+
Fight Night Round 2,XB,2005.0,Fighting,Electronic Arts,0.42,0.16,0.0,0.02,0.6,88.0,8.8,27.0,EA Sports,T
Sly 3: Honor Among Thieves,PS2,2005.0,Platform,Sony Computer Entertainment,0.69,0.03,0.0,0.11,0.83,83.0,8.8,130.0,Sucker Punch,E10+
Need for Speed: Most Wanted,XB,2005.0,Racing,Electronic Arts,0.53,0.46,0.0,0.05,1.04,83.0,8.8,29.0,EA Canada,T
SOCOM 3: U.S. Navy SEALs,PS2,2005.0,Shooter,Sony Computer Entertainment,1.22,0.34,0.04,0.1,1.69,82.0,8.8,64.0,Zipper Interactive,M
Star Wars: Battlefront II,PC,2005.0,Shooter,LucasArts,0.02,0.13,0.0,0.02,0.17,78.0,8.8,431.0,Pandemic Studios,T
Champions: Return to Arms,PS2,2005.0,Role-Playing,Sony Online Entertainment,0.32,0.25,0.0,0.08,0.65,77.0,8.8,43.0,Snowblind Studios,T
Battalion Wars,GC,2005.0,Strategy,Nintendo,0.25,0.07,0.07,0.01,0.4,76.0,8.8,18.0,Kuju Entertainment,T
Spartan: Total Warrior,XB,2005.0,Action,Sega,0.1,0.03,0.0,0.0,0.13,73.0,8.8,12.0,Creative Assembly,M
The King of Fighters 02/03,PS2,2005.0,Fighting,SNK,0.03,0.03,0.0,0.01,0.07,73.0,8.8,14.0,SNK Playmore,T
Ys: The Ark of Napishtim,PS2,2005.0,Role-Playing,Konami Digital Entertainment,0.07,0.05,0.0,0.02,0.13,72.0,8.8,14.0,Falcom,T
From Russia With Love,XB,2005.0,Action,Electronic Arts,0.15,0.04,0.0,0.01,0.2,71.0,8.8,12.0,Electronic Arts,T
Dynasty Warriors 5,PS2,2005.0,Action,Tecmo Koei,0.24,0.18,0.91,0.06,1.39,69.0,8.8,68.0,Omega Force,T
Haunting Ground,PS2,2005.0,Action,Capcom,0.03,0.03,0.0,0.01,0.07,67.0,8.8,44.0,Capcom,M
NeoGeo Battle Coliseum,PS2,2005.0,Fighting,Ignition Entertainment,0.16,0.13,0.0,0.04,0.33,66.0,8.8,6.0,SNK Playmore,T
True Crime: New York City,GC,2005.0,Action,Activision,0.13,0.03,0.0,0.0,0.17,59.0,8.8,24.0,Exakt,M
Delta Force: Black Hawk Down,PS2,2005.0,Shooter,NovaLogic,0.22,0.17,0.0,0.06,0.46,58.0,8.8,51.0,Rebellion,T
Digimon World 4,XB,2005.0,Role-Playing,Atari,0.02,0.01,0.0,0.0,0.03,54.0,8.8,4.0,Bandai,E
Predator: Concrete Jungle,PS2,2005.0,Action,Vivendi Games,0.1,0.07,0.0,0.03,0.2,47.0,8.8,76.0,Eurocom Entertainment Software,M
Ninja Gaiden Black,XB,2005.0,Action,Microsoft Game Studios,0.07,0.02,0.0,0.0,0.09,94.0,8.7,121.0,Team Ninja,M
Guitar Hero,PS2,2005.0,Misc,RedOctane,1.67,0.61,0.03,0.07,2.38,91.0,8.7,173.0,Harmonix Music Systems,T
NBA Street V3,PS2,2005.0,Sports,Electronic Arts,0.52,0.41,0.0,0.14,1.06,89.0,8.7,37.0,EA Canada,E
MVP Baseball 2005,GC,2005.0,Sports,Electronic Arts,0.25,0.07,0.0,0.01,0.33,88.0,8.7,16.0,EA Sports,E
Animal Crossing: Wild World,DS,2005.0,Simulation,Nintendo,2.5,3.45,5.33,0.86,12.13,86.0,8.7,242.0,Nintendo,E
Psychonauts,PS2,2005.0,Platform,Majesco Entertainment,0.05,0.04,0.0,0.01,0.09,86.0,8.7,61.0,BudCat,T
X-Men Legends II: Rise of Apocalypse,XB,2005.0,Role-Playing,Activision,0.3,0.12,0.0,0.02,0.44,84.0,8.7,199.0,Raven Software,T
Tony Hawk's American Sk8land,DS,2005.0,Sports,Activision,0.19,0.0,0.0,0.02,0.21,84.0,8.7,55.0,Vicarious Visions,E
NBA 2K6,XB,2005.0,Action,Take-Two Interactive,0.27,0.08,0.0,0.01,0.36,84.0,8.7,15.0,Visual Concepts,E
Fable: The Lost Chapters,PC,2005.0,Role-Playing,Microsoft Game Studios,0.01,0.05,0.0,0.01,0.07,83.0,8.7,489.0,Lionhead Studios,M
The Incredible Hulk: Ultimate Destruction,PS2,2005.0,Action,Vivendi Games,0.26,0.2,0.0,0.07,0.54,83.0,8.7,38.0,Radical Entertainment,T
Trauma Center: Under the Knife,DS,2005.0,Simulation,Nintendo,0.3,0.01,0.02,0.03,0.35,81.0,8.7,45.0,ITL,T
Star Wars: Republic Commando,PC,2005.0,Shooter,LucasArts,0.0,0.04,0.0,0.01,0.05,78.0,8.7,279.0,LucasArts,T
Gun,PS2,2005.0,Shooter,Activision,0.98,0.04,0.0,0.16,1.17,77.0,8.7,70.0,Neversoft Entertainment,M
Super Mario Strikers,GC,2005.0,Sports,Nintendo,0.98,0.38,0.2,0.04,1.61,76.0,8.7,55.0,Next Level Games,E
Naruto: Ultimate Ninja 3,PS2,2005.0,Fighting,Atari,0.36,0.01,0.0,0.06,0.44,75.0,8.7,33.0,CyberConnect2,T
GripShift,PSP,2005.0,Racing,Ubisoft,0.08,0.0,0.0,0.01,0.09,70.0,8.7,22.0,Sidhe Interactive,E
MediEvil: Resurrection,PSP,2005.0,Adventure,Sony Computer Entertainment,0.19,0.41,0.0,0.22,0.81,66.0,8.7,52.0,SCEE,T
Marvel Nemesis: Rise of the Imperfects,PSP,2005.0,Fighting,Electronic Arts,0.29,0.0,0.0,0.02,0.32,58.0,8.7,30.0,EA Canada,T
Kao the Kangaroo Round 2,PS2,2005.0,Platform,JoWood Productions,0.01,0.01,0.0,0.0,0.02,58.0,8.7,7.0,Tate Interactive,E
Grand Theft Auto: San Andreas,XB,2005.0,Action,Take-Two Interactive,1.26,0.61,0.0,0.09,1.95,93.0,8.6,118.0,Rockstar North,AO
Mario Kart DS,DS,2005.0,Racing,Nintendo,9.71,7.47,4.13,1.9,23.21,91.0,8.6,464.0,Nintendo,E
Half-Life 2,XB,2005.0,Shooter,Electronic Arts,0.37,0.21,0.0,0.03,0.61,90.0,8.6,115.0,Valve Software,M
Falcon 4.0: Allied Force,PC,2005.0,Simulation,Graphsim Entertainment,0.0,0.02,0.0,0.0,0.02,90.0,8.6,37.0,Lead Pursuit,T
Jade Empire,XB,2005.0,Role-Playing,Microsoft Game Studios,0.48,0.19,0.0,0.03,0.7,89.0,8.6,113.0,BioWare,M
Tekken 5,PS2,2005.0,Fighting,Namco Bandai Games,0.93,1.94,0.31,0.7,3.87,88.0,8.6,229.0,Namco,T
Tom Clancy's Splinter Cell: Chaos Theory,PS2,2005.0,Action,Ubisoft,0.36,0.45,0.0,0.14,0.95,87.0,8.6,53.0,Ubisoft Montreal,M
MVP Baseball 2005,PS2,2005.0,Sports,Electronic Arts,1.26,0.07,0.0,0.21,1.54,87.0,8.6,47.0,EA Sports,E
SWAT 4,PC,2005.0,Shooter,Vivendi Games,0.0,0.02,0.0,0.0,0.03,85.0,8.6,224.0,Irrational Games,M
Brothers In Arms: Earned in Blood,XB,2005.0,Shooter,Ubisoft,0.23,0.07,0.0,0.01,0.31,85.0,8.6,25.0,Gearbox Software,M
GT Legends,PC,2005.0,Racing,Atari,0.0,0.02,0.0,0.0,0.02,84.0,8.6,44.0,SimBin,E
